25a,60,40,45c,ffcd,2d,fff3
25b,4e,4e,460,ffcc,30,fff9
323,60,58,46c,ffc6,30,fff6
2a3,4e,50,45e,ffcc,32,fff7
2c9,42,56,46c,ffd1,31,fff7
155,52,50,466,ffc9,2f,fff9
5d6,60,58,460,ffc6,30,fff8
216,60,56,466,ffc2,2e,fff4
23c,3e,52,466,ffc2,32,fffa
285,4e,52,460,ffc1,37,fff8
26b,58,58,45e,ffc7,2f,fff9
337,50,4e,460,ffc4,30,fff6
1b9,60,52,460,ffc6,36,fff6
195,4c,58,462,ffc2,32,fff5
247,40,56,466,ffc5,33,fffb
293,4e,58,45c,ffcf,39,fff8
186,4c,52,462,ffcc,32,fff0
1b1,5e,58,462,ffca,22,fff0
288,58,50,460,ffc2,28,fff6
1e7,4c,56,45c,ffc1,31,fffb
31e,58,52,462,ffc5,33,fff7
24a,58,58,460,ffc6,30,fff6
378,60,52,462,ffc8,32,fff8
148,56,58,462,ffc7,34,fffc
1b7,4e,56,45e,ffca,32,fff3
276,60,58,462,ffce,2a,fff2
290,4e,4e,45c,ffc9,2d,fff9
21b,4e,52,460,ffc9,33,fff9
278,4e,4c,466,ffc6,34,fff8
256,5c,4e,45e,ffc4,30,fff6
f7,60,50,460,ffc6,30,fff9
2af,60,4e,460,ffc9,2f,fff5
270,4c,50,458,ffc5,34,fff8
ea,3e,48,46c,ffc6,44,fff6
2db,4e,52,45c,ffc4,3d,fff9
31a,60,40,466,ffc7,31,fff9
27c,3e,5c,46c,ffc5,30,fff6
1c0,48,5c,466,ffc9,32,fff6
276,5c,58,460,ffc6,32,fff9
22f,60,58,462,ffc6,31,fff7
9c,60,52,466,ffc5,33,fffb
179,5c,58,466,ffc7,2a,fff9
23e,56,4e,460,ffc9,2e,fff6
329,4e,58,460,ffc6,34,fff5
349,3e,58,46c,ffc4,35,fff5
3a5,60,4e,45e,ffc3,31,fff8
52c,60,42,460,ffc5,34,fff6
2ed,52,58,460,ffc7,38,fff6
213,38,58,466,ffca,32,fffb
141,58,58,460,ffc4,32,fff7
159,4c,4c,46e,ffc2,32,fff7
1a6,52,52,45c,ffc5,2f,fff5
277,60,52,460,ffc3,2f,fff5
16b,62,4c,458,ffc2,2e,fff8
2b1,60,3e,45e,ffc0,30,fff8
248,4e,56,45c,ffbc,2e,fffb
1fe,60,5c,460,ffc8,2d,fff6
153,52,4e,460,ffc7,27,fff7
2f7,46,58,46c,ffc5,28,fffa
293,52,50,466,ffc7,30,fff8
217,58,5c,460,ffc8,30,fff9
308,5e,52,466,ffc4,31,fff7
2bc,4e,4e,458,ffc5,31,fff9
1b5,4e,58,45c,ffc5,30,fff6
285,4e,58,45c,ffc7,30,fff7
14d,5e,58,462,ffcf,32,fff8
1aa,48,58,466,ffce,31,fffb
df,3c,56,46c,ffc8,31,fff3
223,4e,58,458,ffc8,37,fff6
3fb,4e,4e,458,ffcb,32,fffc
25e,5e,58,460,ffc4,30,fff7
27c,5e,58,462,ffc0,33,fff5
29b,60,50,462,ffca,36,fff8
1f1,60,50,466,ffcb,3d,fff8
1c3,4e,52,460,ffc7,33,fff9
258,5e,58,46a,ffcb,2f,fffc
1a3,4e,58,45c,ffc8,32,fffa
336,50,56,462,ffc4,2e,fff8
23b,60,4e,45e,ffc7,2f,fffb
2b3,66,52,462,ffc5,33,fff9
300,52,52,45e,ffc8,31,fffb
20f,48,58,462,ffcb,20,fffb
27c,60,4e,460,ffc7,28,fff6
b7,46,58,466,ffc3,35,fff9
1fd,50,52,462,ffc2,33,fffd
221,4e,56,45e,ffc4,2f,fffc
311,38,52,46c,ffc7,2e,fff8
1cb,5c,52,460,ffc4,30,fff7
2bd,60,58,466,ffc7,31,fffa
366,5c,52,466,ffc6,35,ffff
246,4e,50,458,ffc2,33,fff8
14b,60,4e,45c,ffbf,30,fff4
164,60,42,460,ffc7,30,fff3
210,4e,52,45e,ffc9,31,fff7
140,60,58,466,ffc5,33,fff7
25c,58,52,460,ffc7,33,fff6
22f,60,58,466,ffc6,30,fff7
295,32,4e,478,ffc6,30,fffa
265,60,4e,460,ffbf,2f,fffb
2e4,60,56,462,ffc5,31,fff9
1f6,60,4e,460,ffcb,33,fff8
125,60,5c,460,ffc8,30,fff6
135,4e,52,45e,ffc8,32,fff7
20f,5e,58,468,ffc9,35,fff9
18c,58,56,460,ffc4,33,fff7
296,4c,58,460,ffc9,39,fff7
1ee,56,52,45e,ffc9,36,fffa
17c,5c,56,466,ffc4,32,fffb
1e3,5c,52,466,ffc4,35,fff7
245,4e,56,460,ffc4,35,fff7
12a,56,52,462,ffc3,33,fff6
116,60,4e,45c,ffc5,32,fff6
2c7,5c,52,462,ffca,2e,fffe
144,50,50,46c,ffca,25,fff8
1b0,48,58,45c,ffc8,2d,fff9
272,46,56,468,ffcb,32,fffc
26d,60,58,460,ffcd,32,fffc
27c,58,50,45e,ffc8,34,fff7
1d7,56,58,460,ffc6,37,fff9
24b,56,50,462,ffca,35,fffd
2b7,4c,56,45c,ffcd,30,fffd
24b,5e,46,460,ffc7,3c,ffff
2d1,3e,58,470,ffc6,3a,fff7
1a7,58,52,45c,ffc2,2f,fffb
186,4e,58,460,ffca,2d,fff9
26d,5e,58,466,ffc9,2e,fff6
16d,4e,56,460,ffc5,2c,fff4
2a3,60,4e,466,ffc6,2e,fff9
1bb,58,5c,460,ffc9,36,fffd
14c,5e,4e,462,ffcd,3c,fff8
170,56,58,458,ffcb,3b,fff3
90,4e,4e,458,ffc6,35,fff7
e4,4e,4e,468,ffca,33,fff4
1a8,4c,52,45e,ffcf,2e,fff6
2b5,58,52,460,ffc6,2c,fffc
216,40,52,466,ffc8,2f,fffd
17d,62,42,45e,ffca,33,fff8
25b,4c,4e,460,ffc8,2b,fffb
1d2,4e,58,460,ffc5,2a,fff8
211,5e,52,462,ffc3,32,fff8
e2,4e,58,460,ffc5,35,fffb
17f,60,5c,462,ffc4,33,fffb
22c,58,58,460,ffc9,33,fff4
2df,60,4e,45c,ffc7,34,fff8
243,5e,4e,460,ffcd,32,fff8
23b,60,56,466,ffc9,35,fffc
220,46,5c,462,ffc4,37,fffd
1ee,4e,50,460,ffc4,33,fffc
166,4e,4e,466,ffcb,32,fffa
1ee,56,58,45c,ffcd,30,fffa
273,5e,52,466,ffc6,2f,fffb
1f9,52,52,460,ffcf,33,fff9
1e1,5c,58,468,ffc5,39,fffb
1c5,62,56,460,ffcb,3a,fffb
10c,58,50,460,ffc7,34,fffa
1dc,58,5c,466,ffc5,2f,fff9
1f7,48,4e,458,ffc4,35,fff9
237,4e,4e,45e,ffc8,3b,fffc
1b3,60,3e,460,ffc9,36,0
16a,52,56,458,ffcb,30,fffa
115,56,58,460,ffc0,31,fff4
16c,50,38,470,ffc8,35,fff5
116,60,56,466,ffcb,35,fff6
c1,4c,58,45c,ffc7,34,fff2
20a,60,50,460,ffc8,32,fff4
30e,56,50,458,ffc4,31,fff7
2a8,4c,56,460,ffc2,31,fff9
30c,5e,58,460,ffbf,31,fff6
65,5e,58,460,ffcb,30,fff5
a4,60,4e,458,ffca,28,fff4
1b4,60,50,462,ffc4,2d,fff1
1c3,3e,58,466,ffc8,35,fff3
2a4,4c,58,462,ffc7,35,fff4
1b3,58,5c,460,ffc3,36,fff2
1de,5e,58,466,ffc8,30,fff3
265,4c,5c,46c,ffc4,33,fff5
1d1,4c,48,46e,ffc2,37,fffd
109,50,58,45c,ffc9,41,fffd
86,58,4e,460,ffc7,3a,fff6
179,60,52,460,ffc4,32,fffb
1da,4e,50,45e,ffc8,35,fff9
1b1,56,50,460,ffc8,33,fff9
244,5c,58,46e,ffc5,33,fff8
114,60,58,466,ffc7,32,fffa
1ad,4e,52,45e,ffcd,33,fff7
1c2,60,42,460,ffcc,32,fff5
143,56,56,45e,ffca,34,fff8
23e,60,58,466,ffc9,33,fff9
226,38,52,46c,ffc5,33,fffb
15d,58,58,460,ffc9,33,fffc
173,4c,56,45e,ffc8,30,fffa
1b3,5e,56,462,ffc6,32,fffa
1c1,4e,58,460,ffc7,32,fff6
1ed,5e,4e,466,ffc8,31,fff8
430,4e,58,466,ffc0,31,fffa
2e9,4e,4e,468,ffc8,30,fffa
1db,58,58,460,ffcd,30,fffc
e4,38,52,46c,ffc9,30,fff9
be,60,50,45e,ffcc,33,fff7
1a7,60,52,460,ffc7,31,fff6
2c3,5c,58,460,ffc7,32,fff9
250,60,58,466,ffc1,36,fffa
226,52,4e,458,ffc5,38,fff9
1c2,58,5c,460,ffc6,35,fff9
181,3e,52,466,ffc6,2f,fff6
103,60,58,460,ffc7,2c,fff0
13e,3e,5c,462,ffca,30,fff4
21a,60,58,462,ffca,33,fff7
1f3,5c,58,460,ffc6,32,fff5
11e,4e,50,458,ffce,26,fff8
81,3e,52,46c,ffcd,2d,fff9
90,5e,50,460,ffc9,33,fff9
16d,5e,4e,466,ffc4,34,fff8
156,4e,4e,452,ffc8,36,fff6
29d,46,56,460,ffc8,32,fffb
263,52,58,45c,ffcf,35,fff9
102,4e,4e,452,ffcc,39,1
c8,5e,60,460,ffca,40,fffd
ffbf,60,58,466,ffcd,38,fffa
1c4,60,58,466,ffc7,34,fff7
e7,58,50,460,ffc8,35,fffd
83,60,50,460,ffce,35,fffa
147,60,5c,462,ffcf,34,fff6
109,4e,4a,46c,ffd0,36,fffa
1a1,4e,52,45e,ffc9,2d,fffb
267,4c,42,46e,ffc9,22,fff9
291,46,58,460,ffc9,2a,fff8
13d,3e,58,46e,ffc8,35,fff9
a8,4c,52,466,ffca,33,fffb
c8,50,52,466,ffcb,33,fff4
17b,60,4e,45e,ffc3,34,fff2
272,60,58,460,ffc6,32,fff6
