498,4e,4e,468,ffcf,31,fff8
2e7,46,58,462,ffcd,25,fff7
331,4e,50,452,ffc8,2c,fff4
2ad,4e,52,45e,ffcc,36,fff2
2ff,46,52,466,ffd0,34,fffb
342,4c,48,466,ffcf,35,fffb
324,4c,5c,468,ffcf,35,fff7
3d0,4c,4e,452,ffd4,34,fff0
450,60,4e,45c,ffbb,2b,fff9
453,60,50,470,ffbf,2f,fffb
495,5e,4e,458,ffc2,34,fffa
31b,66,52,456,ffba,30,fff6
3ef,60,5c,46c,ffc3,33,fff5
322,58,56,45c,ffd1,35,fffd
2bc,5e,56,460,ffcd,31,fffc
160,56,4e,460,ffc8,30,fffa
2c4,60,52,46e,ffca,34,fffa
2e2,4e,4e,450,ffcf,2d,fffe
413,4c,58,460,ffd1,2b,fffd
37a,50,58,460,ffc9,35,fffa
476,4c,4e,458,ffca,36,fffa
2dc,58,5c,460,ffd0,34,fffb
2d9,62,58,466,ffcd,33,fff9
220,5c,50,462,ffcb,33,fff9
26c,60,4c,460,ffc9,37,fff9
2fd,4e,58,45e,ffca,40,fff9
2a7,60,3e,460,ffce,38,fffb
2c0,62,48,45e,ffcd,31,fffd
407,60,46,460,ffc9,33,1
360,58,58,45c,ffc6,33,fffa
373,4e,58,460,ffc6,2e,fff4
270,3e,52,466,ffcc,30,fff7
2a1,60,50,466,ffd1,34,1
290,30,48,472,ffd3,2c,fffd
353,50,4c,46c,ffce,32,fff5
2a6,4e,50,45c,ffce,37,fff3
188,50,58,460,ffcd,35,fff3
348,42,58,466,ffcb,32,fff6
3a8,60,58,466,ffc9,32,fff6
3bc,52,50,466,ffce,36,fffd
3be,4e,52,45e,ffc8,32,fff5
22f,5e,56,466,ffc4,28,fffa
307,4e,50,45e,ffc5,2f,fffb
2bc,46,56,46e,ffc9,33,fffb
350,52,52,466,ffcc,30,fffe
37f,48,52,45c,ffca,2e,fffa
3cf,4e,50,45c,ffcc,2e,fff7
3b9,5c,58,45e,ffcf,33,fff5
43b,60,58,466,ffcc,37,fff9
40e,50,52,452,ffcd,3c,fffb
288,4c,52,458,ffcb,38,fffc
1fc,4c,56,462,ffcc,32,fff9
1e4,3e,58,468,ffcc,31,fff7
31e,60,4e,458,ffd2,35,fff9
397,60,50,462,ffd5,38,fffa
3e0,4e,4e,466,ffd1,32,fff8
353,4e,52,458,ffce,2e,fff6
25a,5e,4e,460,ffcc,33,fff8
170,60,52,466,ffc8,2f,fff9
1b1,60,50,466,ffd1,32,fff8
2ca,60,58,462,ffcf,34,fff8
28c,60,5c,462,ffc8,32,fff5
340,5e,58,466,ffce,33,fff5
323,42,5c,466,ffcd,37,fff5
3ab,52,58,45e,ffcf,35,fff8
2ca,52,52,460,ffc9,33,fff4
2be,58,50,460,ffcd,35,fffa
1a8,60,58,466,ffcc,32,fffc
2b9,60,50,460,ffce,32,fffc
3be,60,40,460,ffd1,33,fffd
413,3e,58,466,ffcf,33,fffb
