7cc,9e,f0,458,ff42,90,46
6b4,96,e6,448,ffb1,9b,28
695,9e,ee,44e,ff82,ab,ad
75b,98,ec,446,ff54,bb,9e
820,8e,f0,450,ff26,ba,9c
955,a6,ec,43e,ff15,ae,8e
8cf,a8,e6,448,ff17,93,77
a44,b0,e6,458,ff2a,71,5f
b4e,a6,de,446,ff4f,59,ffb1
bd8,9e,de,44e,ff56,3e,ffb1
c03,98,dc,44e,ff69,28,6
e8b,a2,e0,458,ff63,1f,ffe5
e95,ae,ce,458,ff5e,15,ffcb
d62,a0,d2,458,ff60,d,ffb6
c15,a8,d6,458,ff61,a,ffb0
ace,98,d2,458,ff5f,a,ffb2
bc9,a8,de,458,ff69,b,2a
d08,b0,dc,458,ff36,fff7,37
e22,a2,e4,452,ff1e,fff1,ffb8
ee6,98,e6,460,ff13,ffec,ffc4
dd1,a0,e2,458,ff21,ffe2,ffda
dbf,96,e2,462,ff35,ffd7,fff9
cd7,9e,e6,452,ff52,ffc9,9
d15,90,ec,466,ff66,ffbd,18
cd2,9e,f0,45e,ffd2,ffba,13
c0e,9e,f0,44e,ff6d,ffae,fffe
d97,a6,d8,44c,ff71,ff9f,43
fcd,8e,e2,44e,ff6e,ff9b,41
1031,ae,e0,448,ff84,ffa7,30
1136,9e,e2,44e,ffa5,ffb6,28
121b,98,e6,44e,ffc1,ffd2,27
1191,8e,e0,458,ffd9,fff1,23
110a,9e,de,448,fffe,56,37
1017,8e,e2,450,ffcf,60,2c
ffa,b0,de,446,ff98,5d,29
1041,9e,e0,44e,ff80,53,2d
e9b,a6,dc,450,ff90,46,26
d2b,a6,d8,450,ffbf,3a,1c
afd,98,cc,450,fff3,2c,27
ac4,a0,d8,44e,10,25,39
a21,9e,e6,456,ffd8,1b,19
ae8,98,dc,450,ffca,1a,13
bb1,ac,cc,44c,ffb3,22,26
a67,ac,ce,450,ff9f,2a,29
df7,98,d8,458,ffa0,41,25
b63,b0,dc,456,ffb6,57,20
b46,a6,e0,456,ffeb,58,26
c39,9c,d8,450,ffdc,4a,24
d9d,a2,cc,458,7,34,2a
db4,96,ce,45c,4,23,28
e12,a6,d2,458,fffc,23,1a
db1,96,dc,450,ffea,38,16
dd3,98,e0,448,ffc7,50,e
e65,9e,e0,44e,ffaf,60,1f
ced,a2,dc,452,ffd2,6d,21
e66,8e,e0,450,fff5,69,2a
e21,9e,e2,44e,d,5e,53
bce,9e,e6,458,23,56,64
a7d,98,e2,450,25,56,2b
94e,8e,e2,44e,a,69,2b
7ba,92,de,44e,ffee,83,2e
765,a6,e0,458,ffcd,96,38
7f9,a6,e0,44e,ffbc,a0,36
704,86,e6,460,ffe4,ad,3f
5bb,92,e8,450,b,ffe1,9c
170,86,d6,460,d,ffdf,a5
15e,9e,de,45c,fffe,ffda,10c
ffcd,92,e0,462,fff4,ffd8,f0
84,92,e6,44e,1,ffd7,d7
ac,98,e0,44e,5,ffd3,cd
ffef,9e,e2,458,3,ffd7,c2
146,98,ee,45c,1a,ffe2,ac
2c,8e,f0,45c,3a,ffee,13a
ff1d,98,e0,458,47,1,148
fe96,9e,e0,450,4d,1,bd
ff21,a0,e8,450,43,5,d2
2d,9e,ee,452,1a,1a,e2
46,98,f8,452,ffe0,2e,f4
2e,98,e8,458,ffb5,3f,107
83,98,e2,44e,ff95,4d,123
ff7d,96,e0,44e,ff81,53,ef
10,98,de,448,ff7c,4c,c3
bc,a8,e0,44e,ff80,4c,15c
e5,ac,d8,440,ff7d,4d,169
143,8c,d6,446,ff79,4b,163
58,b2,c6,446,ff7f,49,148
ffc1,9e,c6,438,ff84,50,12a
88,a6,cc,43c,ff7c,50,113
195,a6,c6,43e,8,10,103
1ff,b6,c6,446,ff65,8,110
28c,b0,c0,44e,ff3b,3,b3
271,a0,c0,446,ff34,1,b9
4a3,9e,c0,458,ff58,1,c6
47b,bc,b8,458,ff8c,fff6,d8
675,9e,bc,452,ffc3,ffe6,f0
2fe,b0,c0,446,fff5,ffe1,f7
22c,a2,c0,452,30,35,ff9e
112,be,c2,450,28,31,ffa5
ff75,9e,cc,458,0,38,ffa8
fee6,b0,c0,44e,ffd1,48,ffae
a4,a6,be,456,ffaf,5c,ffb5
188,b0,c0,458,ffb6,67,ffb9
2aa,ae,c0,44e,fff9,67,ffb9
2f5,b0,be,450,1d,62,ffac
4b2,b0,b8,44e,2f,58,ffca
54d,b6,b8,458,35,52,ffce
48f,a8,cc,460,c,55,ffab
630,a8,c6,46c,ffda,57,ffb0
5df,a6,b8,45e,ffa6,5a,ffbc
729,ae,ce,458,ff8b,66,ffc0
78f,b0,d0,45c,ffda,6a,ffc3
891,9e,d8,456,6,67,ffc5
955,92,d8,45c,ff9e,3e,ff86
738,ac,d0,458,ff45,27,ff90
76f,b0,ce,45e,ff58,19,ffbf
681,a6,d6,45e,ff84,e,ffa4
70b,a6,ce,45c,ffa7,12,ff92
7df,9e,ce,448,ffb3,16,ff89
860,ae,ce,44c,ffaf,1f,ff79
99c,a0,de,456,ffaa,31,ff79
9c8,9c,d0,44e,ffa6,3a,ffa9
9fd,ae,c6,452,ffb7,46,ffa3
a82,ac,bc,44e,ffb9,46,ff8f
b22,98,d2,44e,ffba,47,ff93
bcc,98,d2,44e,ffce,4f,ff9b
d9b,a6,c6,45c,ffdc,52,ffa0
d3e,ac,bc,450,ff9a,4c,ffa8
d7f,ac,ce,458,ff9e,3e,ffab
a91,a6,c6,44c,ff96,8a,ffb7
8f6,9c,c0,466,ffac,8e,ffc4
8c5,8e,ce,45e,ffa3,a1,ffe7
836,a0,d2,458,ff5d,af,ffed
98f,9c,d8,452,fee9,b7,fff8
928,90,d8,458,fe96,c4,ffe8
78f,92,de,452,fe82,d6,ffc6
7c0,92,d8,44e,fe9d,e5,ffb9
709,8e,d8,45c,ffde,6c,24
808,98,d6,44e,ffa5,6a,38
9ad,90,dc,458,ff8c,67,fff9
a86,a6,de,458,ff80,5f,ffef
aad,9e,d8,45c,ff8a,58,ffee
a1c,a0,d0,460,ffa3,56,fff6
a3a,a6,d0,45c,ffcf,52,5
e6d,ac,d8,460,ffe2,4d,13
bf8,9e,dc,45c,ffd1,51,53
af0,9e,cc,450,ffac,52,5b
b6b,86,d2,45c,ff8a,52,40
c9c,a0,ce,44e,ff7c,4c,43
b3c,9c,d8,452,ff83,3b,47
c1c,9c,d2,44e,ff9f,2d,48
aad,90,ce,44e,ffc4,2a,4c
a43,98,c6,448,ffe2,38,4e
b75,82,c8,45c,ffdc,52,fff2
cc6,9c,dc,44e,ffb3,6f,ffe8
c90,8c,e2,452,ff6f,7b,58
b7a,9c,c6,44e,ff30,86,54
a1f,9e,ce,450,ff0e,88,46
a2c,9e,c6,44c,ff15,86,2b
bb7,8c,d2,44e,ff39,83,d
b2e,8c,dc,450,ff67,85,fffa
b19,82,d8,460,ff8c,86,12f
a60,90,d6,45c,ff85,82,107
805,92,d8,458,ff77,88,163
79c,8c,d8,44e,ff66,97,171
875,7e,d8,456,ff4e,9d,17b
8a9,86,de,458,ff3e,a6,172
8f5,7c,ee,462,ff98,aa,168
abc,90,e2,466,ff8e,a8,151
9c9,80,dc,462,176,9c,73
b20,90,dc,468,1b,66,40
a16,80,e4,470,3d,29,135
999,78,f0,470,6c,fff9,121
999,76,f8,480,b4,ffdb,fe
9b9,7c,f6,47c,10b,ffbc,dc
9d9,78,e0,466,159,ffa6,c1
b0c,86,cc,450,17f,ff9d,a1
ab6,70,b8,446,e8,ff97,ffbf
9c7,98,b0,430,a8,ffa1,ffe9
7fe,86,b0,41e,87,ffb8,8
7ee,98,b0,426,93,ffcc,ffe1
6ac,8c,a6,41e,b6,ffcd,ffc3
51b,a2,96,430,d8,ffc7,ffa5
61d,88,a8,43e,15b,ffce,ff92
65b,9e,b6,446,124,ffd6,ff9e
779,ac,b2,446,5d,ffde,12e
6b4,b0,ae,44c,1c,ffe5,152
643,8c,b6,45e,ffea,1,5
77e,9e,a6,458,ffc6,26,28
6b5,8e,b0,462,ffb1,4a,56
766,90,ae,460,ffa5,62,91
741,8e,b0,462,d8,75,cb
4f8,9e,ac,466,a7,83,101
402,7e,b8,470,6,ffcc,ffbf
89,66,b6,47e,1f,ffc8,ffc9
febe,9c,c2,46e,2f,ffd2,ff91
fe15,82,c8,46e,39,ffd9,ff8f
fd5c,96,cc,46e,48,ffe1,ff91
fc8e,86,d8,472,54,ffec,ff9e
f92a,86,ce,462,3f,fffe,ffb0
f97b,86,d2,460,1d,a,ffb5
fa58,90,ce,458,fff5,17,ffc8
fb80,7e,d8,45e,ffe9,31,ffcf
fdb7,98,d6,458,fff0,38,ffc8
fd8d,8e,d8,44e,ffe6,30,ffc6
fe85,88,c6,452,ffca,22,ffcd
ff3c,9c,be,446,ffb9,17,ffd1
9c,9c,c0,446,ffb3,11,ffd3
ffb1,8c,ce,44e,ffa8,10,ffc6
ff18,7e,ce,452,ff94,1a,ffa8
fc8f,8c,c6,44e,ff7a,24,ffa6
fb7f,98,c6,44e,ff65,17,ffcd
f95e,90,c6,458,ff5d,13,ffc3
f752,86,c8,446,ff52,14,ffba
f5d0,98,c8,45e,ff52,16,ffc0
f7fe,8e,ce,44e,ff52,16,ffc1
f9a3,7e,ce,44e,ff51,1f,ffb3
facc,8e,ce,458,ff4f,2d,ff83
fe13,82,ce,460,ff40,2e,ff75
fe90,7e,e0,458,ff2c,38,ffa4
1de,86,e6,45c,ff20,44,ff9f
448,90,d8,44e,ff2d,49,ff97
795,7e,d0,446,ff5d,43,ff90
9f0,88,dc,44e,ff98,36,ff90
a83,8c,de,450,ffc6,28,ff8c
bb3,82,e0,450,fffe,2f,49
ac9,82,e0,456,29,2e,49
a7c,88,d8,456,33,36,18
ab9,86,d2,452,11,47,2d
bdc,7e,d8,458,ffd6,63,39
d44,9c,d8,456,ffb0,77,42
f59,90,de,45c,ffa7,86,4e
e96,9e,c6,458,ffca,90,4c
d19,80,ce,460,fff3,8f,22
d72,92,d0,466,2a,7d,3
c81,70,e0,46e,44,6d,48
cdd,82,dc,460,23,64,3c
e2a,8e,de,44e,ffdb,76,37
b8f,92,e2,446,ff7f,97,3b
8fe,92,ee,450,ffb1,b5,37
9a5,90,e0,44e,ffcd,cb,32
a27,8e,e0,44e,ff49,c8,21
750,8e,d8,446,ff97,bc,26
919,78,e2,45e,ffd3,a5,ffeb
916,8e,dc,458,fff6,93,ffdf
861,70,de,458,8,95,ffe0
880,86,cc,452,1,9a,fff6
973,86,d0,45c,ff38,a6,b
b1d,8c,ec,460,ff22,b3,15
acd,6e,f0,46e,ffa2,ffec,0
cf9,7e,e0,45e,ffa3,ffe1,a
cea,72,e2,458,ff90,ffe5,ffb3
c16,7e,ec,458,ffc0,1,ffa0
cb6,7e,f2,45e,c,12,ffa4
c07,78,fc,45e,1f,18,ffce
c00,70,f8,456,fff1,25,ffe9
c2d,78,f0,450,ffbc,2f,fff3
bc9,70,f0,458,ff60,108,2c0
9a3,78,e6,46c,fed5,11d,2c0
7a0,76,f8,460,fe5f,11d,2d3
5e5,72,f0,460,fe26,10a,2ba
6ac,6c,e0,452,fe42,ea,2a6
751,60,e6,452,fe9e,d4,2a1
50a,70,f2,458,fef7,c7,2af
748,60,fe,46c,ff2d,b5,2bf
66f,66,110,460,ff3e,a6,261
69c,5a,116,460,ff20,9e,22d
7ab,6c,fe,446,fecc,94,2c7
869,72,ec,458,fe87,8f,2c3
80c,7e,e6,45e,fe71,97,2a9
7d4,70,10c,46e,fe70,ac,296
503,66,fe,460,fe78,bc,28a
2b8,4e,d8,460,fe88,b8,27d
2ab,6c,b6,44e,fea1,a7,e4
dc,72,c0,458,febb,8f,cf
21c,7e,ce,45c,fec6,72,1f0
bd,7e,d8,460,fea4,56,1c0
ff64,66,bc,45c,fe76,3e,197
fe76,62,b0,456,fe75,27,163
fe5d,6e,ae,458,feab,b,12a
ff43,82,c0,458,fee2,ffea,104
fedb,82,c6,44e,fed9,133,309
fe7f,60,b6,458,fe82,11a,2ef
fce5,7c,a0,44e,fe90,106,2fe
fcdc,76,90,458,fef2,ea,2f1
fc2f,6e,90,458,ff89,d3,2e1
fa9c,70,a2,45e,7,cf,2e3
f88e,7e,9e,462,20,dc,2f4
