15dd,26,fe6e,3e2,ffbe,ffec,ffea
1827,4e,fe4e,3e2,ffbf,ffdb,ffe2
19e6,46,fe7e,3ee,ffdd,5,b
1e9f,3c,fe80,3e2,2,20,c
233b,38,fe7e,3e8,a,32,6
2821,4c,fe72,3d0,fff2,3e,ffff
2c7a,3e,fe62,3c8,ffc3,33,ffef
3126,30,fe70,3e6,ff93,31,ffeb
33e8,26,fe8c,3f8,fef9,ff8f,fff4
3722,22,fe98,3f2,ffb9,ffe3,ffe3
3a39,32,fe6e,3ce,51,1b,10
3d37,3e,fe60,3d0,9c,38,18
3eaa,3e,fe62,3e6,94,42,1c
410f,3c,fe78,3ec,57,3f,19
42fc,30,fe7e,3dc,1,2f,f
4472,3c,fe82,3e0,ffb7,19,2
45b8,38,fe78,3e0,ff84,e,fff1
4702,30,fe6c,3e0,ff84,14,ffea
46cc,3c,fe70,3e6,ffa3,1d,ffd7
4740,42,fe7e,3e6,ffd3,29,ffd9
48b9,1e,fe78,3fc,b,35,ffe2
4922,3e,fe66,3e6,30,3a,ffe4
49ae,22,fe80,3fc,30,30,ffe5
49ba,4e,fe86,3d8,13,17,ffef
48e0,26,fe78,3e6,ffeb,ffed,1b
48b9,3e,fe70,3ee,ffd3,ffd3,2f
4911,42,fe78,3e2,fff2,ffdc,ffe4
48af,3e,fe86,3e2,fffa,fff8,ffeb
49c2,40,fe82,3e6,1f,ffed,7
4ab4,3c,fe78,3e8,fff1,ffd9,11
4877,3c,fe76,3e6,ffee,ffef,22
4732,20,fe7c,3e6,ffdc,ffd2,c
46ae,28,fe78,3e0,ff67,3d,ffe7
4196,26,fe58,3ec,fff8,44,ffe1
3de1,22,fe70,3e0,3,3c,ffdc
3ada,3e,fe68,3de,ffe3,2e,ffd9
3814,42,fe70,3e0,ffb3,21,ffd7
3501,46,fe7e,3e6,ff88,15,ffdd
32d2,3e,fe86,3e8,ff6e,14,ffd4
310f,42,fe70,3e0,ff5d,26,ffd0
2f10,4c,fe7e,3f0,ffb1,7b,d
2d5d,38,fe7e,3f0,ff9c,5c,13
2ce0,46,fe76,3e2,ff78,30,ffc9
2c3d,30,fe7c,3e2,ff57,b,ffdb
2b94,2c,fe76,3f0,ff47,ffed,ffe5
2a49,26,fe70,3e0,ff49,ffd5,ffea
2976,3c,fe7e,3d8,ff52,ffc4,fff8
275e,3e,fe7e,3e8,ff5e,ffbe,7
244f,2e,fe78,3e2,ff8e,ffcb,ffee
2216,30,fe72,3d0,ff82,ffbf,ffe5
2060,2c,fe7c,3e2,ff83,ffcb,1a
1c20,32,fe70,3f0,ff83,ffd8,14
17e2,4c,fe7e,3e0,ff86,ffd0,5
14bd,26,fe78,3f0,ff98,ffe3,5
