692,3e,58,470,ffcb,2d,fff9
569,60,4c,44e,ffcc,28,fff7
603,46,56,466,ffcc,30,fff8
703,40,52,466,ffcc,36,fffb
59d,4e,52,45e,ffc5,35,fff7
6a4,3e,58,470,ffc7,33,fff6
616,48,58,46c,ffca,32,fff8
6ba,3e,52,462,ffcc,32,fff6
5ae,50,52,458,ffca,32,fff8
746,62,46,462,ffc1,3f,fff8
56b,58,52,460,ffc3,3b,fff6
4cd,4c,52,45c,ffca,36,fff6
572,5e,4e,462,ffca,32,fff6
584,5c,50,466,ffcb,30,fffd
5e4,50,52,458,ffc7,33,fffd
497,50,58,460,ffcb,33,fffc
502,4e,4e,466,ffcc,32,fff9
551,50,52,45e,ffc6,2c,fffa
5d8,5e,42,460,ffc9,31,fffd
58e,3c,58,466,ffc7,33,fffb
612,4e,56,45e,ffc3,33,fffc
5a3,48,58,466,ffca,32,fffc
561,3e,58,46c,ffce,32,fffc
5bf,5c,58,466,ffcf,33,fffb
580,4e,52,460,ffcd,33,fff8
58d,4e,58,462,ffcd,35,fff7
4d0,4e,4e,466,ffca,32,fffa
5a6,60,52,460,ffc8,34,fff8
528,4e,58,45e,ffc9,37,fff7
471,3e,58,466,ffc3,37,fff9
420,4e,52,45c,ffc9,35,fffa
3fa,58,58,460,ffc8,30,fffe
468,60,46,462,ffc7,36,fffc
3bc,40,46,470,ffc8,37,fffa
457,5c,58,45e,ffc6,37,fffd
48b,5e,58,46c,ffc9,35,fff8
527,60,58,466,ffc7,32,fff8
428,58,50,460,ffcb,32,fff8
5ca,60,4e,45c,ffcc,35,fff5
54f,60,58,460,ffca,33,fff9
48e,42,58,46c,ffc9,35,fff5
364,4c,56,45e,ffcb,3a,fffb
511,58,52,460,ffd1,36,fffa
50c,62,58,462,ffd0,33,fff7
3a0,4e,4e,46c,ffcc,33,fff9
48e,4e,52,45c,ffd3,35,fff6
453,5e,50,460,ffd7,34,fff8
3de,5c,52,462,ffd0,32,fff8
420,42,58,466,ffce,2f,fff8
528,4e,58,460,ffca,2b,fff8
4cb,58,58,468,ffc9,33,fffe
45f,60,4e,460,ffcb,34,fffa
52d,60,46,460,ffc8,34,fff6
51b,48,4e,458,ffc8,33,fffb
4fa,3c,58,466,ffc8,31,fffb
4c5,4e,52,458,ffcb,33,fff4
55e,4e,4e,450,ffc7,36,5
4da,60,5c,45c,ffc8,3e,0
56b,50,58,460,ffce,37,fff9
508,56,58,460,ffcc,33,fff7
5dc,5c,46,460,ffcf,37,fff6
518,60,52,460,ffd1,36,fff6
3f2,4e,4e,458,ffca,30,fff7
34b,60,4e,458,ffcc,2d,1
3aa,60,40,460,ffcb,34,fffd
3ba,58,56,460,ffcd,40,fffc
32f,60,58,462,ffce,3b,fff9
2a9,5a,56,45c,ffd2,37,fff5
3d1,42,5c,466,ffd4,3c,fff4
375,5e,52,466,ffcf,38,fff8
452,3e,52,46e,ffcc,34,fff9
28f,58,56,460,ffca,37,fffb
2f2,4e,58,460,ffd0,31,fffd
495,58,56,460,ffd2,30,fff9
2fd,4e,58,460,ffd1,38,fffe
399,4e,48,466,ffd5,3a,fffb
434,62,50,45e,ffd6,37,fff7
