162,86,8c,452,ff43,c1,ff45
fd43,8e,8e,446,ff4a,d2,ff3f
fb79,7e,8e,458,ff64,d4,ffb0
fabd,98,86,458,ff81,d1,ff9d
fae2,80,86,460,ff77,c1,ff85
fa8b,98,82,460,ff65,a7,ff70
fbba,86,80,468,ff6c,80,ff56
fc5d,8e,7e,46c,ff8e,52,ff48
fd48,8e,78,45e,ffbb,25,ff5c
fe5e,7e,7c,450,ffe9,fff1,ff58
ff7d,8e,7c,450,7,ffd5,ff3c
13a,88,7e,44e,c,ffd2,ff3c
134,98,82,452,fffa,ffd0,ff46
ff65,9e,7e,460,ffd5,ffd3,ff53
ef,98,78,466,ffb5,ffcf,ff5f
27d,96,9c,470,ffb5,ffb3,ff64
38a,8e,9e,476,ffe6,ff8a,fff1
517,78,9e,478,32,ff66,ffe8
6c1,7c,a2,46e,71,ff59,ff5b
6be,9c,a6,470,89,ff63,ff67
699,82,a6,460,73,ff87,ff80
6a7,82,ae,460,30,ffbe,ffa8
74d,7e,a2,44c,ffd2,ffee,ffcc
624,8e,98,442,ff89,11,ffe7
3e8,98,a6,446,ff7b,2b,ffd9
15d,92,9e,44c,ff9f,3b,ffe1
ffb0,98,80,446,ffc6,40,ffe4
ff98,8e,86,44e,ffd4,44,ffde
ff24,7c,98,458,ffdd,4d,ffdb
fee5,82,98,468,ffe3,59,ffdb
fee7,80,98,460,ffe7,55,ffe4
fece,86,a2,46c,2,46,ffde
ffca,80,a6,468,ffac,19,fffb
ffc5,7e,a2,460,ffa8,e,ffe1
fefa,80,9e,458,ff8b,e,a6
fe9c,82,a6,458,ff6f,16,97
fed7,8e,b0,450,ff58,21,7f
fe03,80,b2,45c,ff48,2d,61
fef2,98,9e,446,ff8f,32,3e
ff34,7e,a8,458,ffa6,34,16
ff5d,9c,a8,44e,ff69,34,fffc
4a,88,b8,45c,ff62,37,6
16c,86,a8,45c,ff6e,43,ffcb
250,86,98,462,ff8c,46,ffca
126,86,98,460,ff97,40,ffd6
287,8c,9e,460,ff7f,38,ffdb
3f3,98,92,466,ff56,39,ffdf
413,8e,92,460,ff6f,3f,ffed
3c8,8c,8c,460,ff70,42,d
363,86,90,45e,ff89,4a,0
6b0,92,92,460,ffa3,4c,b
700,86,9e,458,ffb2,3d,11
630,8e,92,44e,ffba,27,14
6da,8e,a0,458,ffa8,10,16
8d0,98,98,45e,ff66,a,1a
8e6,78,a6,460,ff5e,12,19
7ed,98,a2,466,46,52,d1
8e4,78,9e,46e,42,4c,bc
955,96,9e,458,27,51,8d
a71,7e,98,452,ffef,55,a5
aa1,7e,9e,460,ffae,5c,b8
99e,82,a0,462,ff7e,58,ca
9fb,8e,9e,45e,ff64,46,d7
7ff,7c,98,44e,ff6d,2d,dd
7e9,8c,9c,458,8,174,fcfa
67c,7e,7c,468,ffd1,180,fcb8
37f,86,98,45c,ff83,195,fe01
fb,8c,86,45c,ff3d,1a3,fde6
40,6c,92,46c,ff00,1a4,fdbc
ff02,7e,8c,466,feec,1a6,fd82
fea3,60,88,470,ff01,1a4,fd59
fbe4,7e,82,460,ff57,19d,fd37
fa5a,70,8e,45e,ffdd,197,fc8f
f844,7e,98,448,5a,1ac,fc9d
f4ea,86,92,458,98,1ae,fc98
f158,78,8c,45c,9d,1b1,fc91
ef14,6e,86,452,65,1c7,fc91
ebfe,80,80,456,3,1df,fc90
ea06,6c,90,458,ff9c,1f0,fc98
e8ac,76,a6,470,ff2e,1e2,fc96
e868,6c,a2,466,ff2e,136,fecd
ea08,66,96,460,ff1e,154,feac
eaaa,78,8e,466,ff16,170,ff1b
e9d3,7e,80,478,ff1b,18d,ff23
eb2c,5e,82,48c,ff45,19d,ff1c
ec8a,60,70,47e,ff98,1a0,ff08
ed73,5e,66,470,2,19e,fef8
eb37,4e,62,466,42,1a2,fee7
ea4d,66,72,452,3b,19f,fe16
e70b,66,92,45e,fff7,193,fe13
e324,62,ae,466,ffae,17a,fe86
dd74,58,c0,462,ff7e,168,fe60
d6b9,3c,b8,44e,ff76,164,fe41
d1e2,46,a6,44e,ff9b,157,fe2d
cc4a,52,8e,452,ffc3,15d,fe26
c847,40,a6,460,fff2,16c,fe18
c54b,48,a6,470,ff27,fffa,10d
c39c,46,a2,470,fefb,fffa,e2
c3db,3c,98,466,fedc,5,14d
c49a,3e,9e,460,fec4,3,153
c5d7,38,a6,466,feae,fff0,14e
c826,30,c0,46c,fe99,ffe2,148
cb56,46,ce,458,ff74,ffda,137
ceaf,3e,d8,450,ff56,ffd7,125
d187,58,e0,442,fe84,ffdb,11
d291,60,e6,446,fe72,fff0,fff5
d595,68,f0,43e,fe6d,fffe,c0
d6be,4e,fe,446,fe75,0,a5
d85d,70,f8,440,fe8c,b,83
da9b,5c,fe,448,fea6,1d,6d
dc08,60,ee,442,fe97,2c,56
def6,60,e0,438,fe96,2e,32
df1c,78,c6,438,1d7,ff33,ff75
dfe1,6e,be,448,1ce,ff0e,ffb5
e290,60,b8,458,1d2,fefc,fd91
e404,52,ae,462,1cd,fef9,fde9
e62d,46,ac,470,1bd,ff11,fe39
e8af,4e,a2,462,1af,ff35,fe80
ebe5,60,9c,466,192,ff5e,fed4
f01b,50,9e,466,158,ff8a,ff29
f467,58,9e,460,5c,ffb3,110
f6aa,58,92,460,16,ffcf,131
f915,60,90,452,ffd2,fff1,ffe4
fc7f,60,8e,45c,ffa7,a,28
ff9d,6c,90,458,ff91,12,6b
1a8,6e,8e,458,ff82,11,9b
28e,70,90,460,105,9,cd
672,66,8e,462,b1,0,fa
7c3,60,92,45e,ff6f,71,fef0
867,56,8e,47c,ff87,97,ff03
