7ee,160,286,378,1,3b,ffd6
6d7,166,28e,382,ffe9,3f,ffdf
4cb,14e,28c,370,ffb6,4c,ffd0
2fe,15c,272,370,ff86,52,ffd6
1d2,146,27e,380,ff64,50,ffd7
388,162,282,382,ff53,4f,ffc5
44c,16c,286,386,ff61,49,ffc5
3bc,160,29c,37e,ff88,46,ffd0
3be,140,296,380,39,ffcd,5d
469,156,280,370,57,ffc3,51
528,146,27e,378,3a,ffde,1e
619,160,278,380,fff6,fff8,37
6bb,158,28c,386,ffa7,11,25
6a6,158,28c,380,ff69,29,17
8ff,166,28e,378,ff53,31,32
9af,142,290,382,ff68,32,54
b79,14e,286,380,ff96,22,2a
c14,15c,27e,372,ffdb,11,c
d2c,14e,286,36c,1b,d,4b
e38,160,28e,37e,3c,b,4c
e34,160,296,37c,3c,e,56
bd8,142,28e,380,22,10,59
ecb,166,278,37c,ffff,17,55
1058,162,270,37c,ffd3,25,45
f44,15c,28c,37c,ff9c,2a,ffe7
fef,156,286,378,ff74,2c,ffdb
ff5,158,290,37e,ff76,30,fffb
eec,160,27e,378,ff8d,2f,fffd
f00,146,282,376,ffb5,33,fff5
ee8,160,27e,382,ffee,34,ffea
e55,158,286,37c,12,34,ffec
d50,15c,286,378,14,38,ffef
ea3,14e,288,372,ffcb,2b,ffae
c40,14e,28c,386,ffb3,23,ffb3
a57,166,282,380,ffa2,1f,ffda
b0f,152,286,378,ff98,a,ffca
9f4,15c,286,378,ff9a,fff6,ffc3
a2f,160,28e,380,ffa3,fff1,ffbd
aac,166,28c,380,ffab,ffeb,ffb9
b9f,166,28e,380,ffb0,ffec,ffb2
b1c,162,27e,378,ffb4,fff4,2d
c08,160,286,382,ffb6,2,36
d4d,152,290,380,ffbd,5,ffc1
c06,15c,28c,378,ffcd,3,ffcb
ba3,14e,286,370,ffd8,0,ffcc
be3,160,28e,386,ffe4,c,ffd8
9e5,146,28c,382,fffc,16,fff3
ad0,156,288,37e,11,1d,15
aa3,148,286,386,19,27,53
9ab,14e,286,378,a,32,53
9ad,142,282,380,ffec,2a,3a
9c1,14c,28e,382,ffd4,24,3d
946,148,28e,380,ffc1,23,45
adc,14e,282,380,ffb5,1d,4f
aa2,15c,28c,378,ffae,10,4c
c46,160,278,378,ffb6,a,4e
def,15e,28c,37e,ffcc,8,24
ce0,160,28c,37e,ffdd,ffff,20
d7a,168,286,37c,ffed,3,53
e27,15e,286,370,fffc,4,52
dbc,148,282,380,4,8,4a
d6f,160,276,378,fff8,8,3f
e8a,162,288,380,fff1,d,39
edb,166,286,376,ffed,15,2f
de2,166,286,378,ffdb,b,fff6
d55,16c,28e,37c,ffcb,1,6
c02,158,28e,372,ffb7,7,ffce
93e,14e,28e,380,ffb6,10,ffd4
769,160,28e,380,ffbc,c,ffda
65e,152,28e,378,ffcf,7,ffdf
769,16c,27e,370,ffe9,5,ffe3
5fc,160,28c,378,3,5,ffee
5e4,14c,286,380,19,e,1b
586,158,286,37e,1,24,18
657,152,290,378,ffe5,3b,17
60b,150,28c,380,ffc6,53,23
69f,152,286,370,ff9e,69,2a
6b9,160,28e,378,ff81,76,28
8bc,162,28e,378,22,78,1e
889,160,280,370,28,75,17
886,158,288,370,ff4e,69,ffb0
824,15c,28e,378,ff6e,5d,ffa3
917,16a,27c,370,ff9f,46,10
913,160,290,378,ffc5,3a,6
916,15e,290,378,ffcb,37,fffb
a12,162,28c,370,ffbe,33,ffe9
