0,187.05,0
0.001,169.28,0
0.002,153.17,0
0.003,161.96,0
0.004,148.59,0
0.005,141.45,0
0.006,108.31,0
0.007,46.239,0
0.008,3.941,0
0.009,-3.749,0
0.01,-10.707,0
0.011,-29.567,0
0.012,-35.243,0
0.013,-40.37,0
0.014,-54.653,0
0.015,-50.441,0
0.016,-46.596,0
0.017,-50.075,0
0.018,-59.596,0
0.019,-62.526,0
0.02,-65.09,0
0.021,-62.709,0
0.022,-56.117,0
0.023,-62.16,0
0.024,-60.329,0
0.025,-61.977,0
0.026,-60.512,0
0.027,-67.287,0
0.028,-68.385,0
0.029,-69.484,0
0.03,-68.569,0
0.031,-65.822,0
0.032,-61.794,0
0.033,-57.948,0
0.034,-53.371,0
0.035,-51.54,0
0.036,-49.892,0
0.037,-42.385,0
0.038,-34.511,0
0.039,-33.595,0
0.04,-27.187,0
0.041,-23.158,0
0.042,-14.736,0
0.043,-13.637,0
0.044,-14.552,0
0.045,-11.806,0
0.046,-7.778,0
0.047,-9.975,0
0.048,-5.397,0
0.049,-3.566,0
0.05,-5.214,0
0.051,0.279,0
0.052,0.645,0
0.053,7.603,0
0.054,22.801,0
0.055,51.549,0
0.056,63.267,0
0.057,52.647,0
0.058,23.35,0
0.059,-12.172,0
0.06,-26.454,0
0.061,-30.666,0
0.062,-26.821,0
0.063,-23.342,0
0.064,-20.229,0
0.065,-11.44,0
0.066,-8.876,0
0.067,-11.257,0
0.068,-4.665,0
0.069,1.378,0
0.07,3.209,0
0.071,8.153,0
0.072,6.688,0
0.073,10.716,0
0.074,11.815,0
0.075,12.913,0
0.076,15.843,0
0.077,16.759,0
0.078,12.73,0
0.079,11.998,0
0.08,12.547,0
0.081,14.378,0
0.082,11.632,0
0.083,11.265,0
0.084,12.547,0
0.085,11.448,0
0.086,9.617,0
0.087,9.984,0
0.088,11.998,0
0.089,8.336,0
0.09,2.843,0
0.091,9.801,0
0.092,10.716,0
0.093,8.336,0
0.094,10.533,0
0.095,7.237,0
0.096,4.124,0
0.097,3.575,0
0.098,5.955,0
0.099,2.843,0
0.1,0.828,0
0.101,5.772,0
0.102,1.744,0
0.103,1.195,0
0.104,10.716,0
0.105,31.224,0
0.106,46.055,0
0.107,59.422,0
0.108,47.337,0
0.109,14.195,0
0.11,-19.13,0
0.111,-31.948,0
0.112,-35.793,0
0.113,-32.314,0
0.114,-35.427,0
0.115,-26.637,0
0.116,-24.074,0
0.117,-16.933,0
0.118,-14.736,0
0.119,-8.693,0
0.12,-3.2,0
0.121,-4.848,0
0.122,-0.453,0
0.123,3.575,0
0.124,4.674,0
0.125,7.969,0
0.126,10.899,0
0.127,8.153,0
0.128,7.42,0
0.129,5.223,0
0.13,5.772,0
0.131,5.223,0
0.132,3.575,0
0.133,4.857,0
0.134,7.054,0
0.135,4.307,0
0.136,9.251,0
0.137,5.955,0
0.138,6.505,0
0.139,5.955,0
0.14,8.336,0
0.141,5.223,0
0.142,5.589,0
0.143,4.49,0
0.144,2.659,0
0.145,-0.636,0
0.146,2.476,0
0.147,3.575,0
0.148,5.406,0
0.149,1.378,0
0.15,1.011,0
0.151,1.378,0
0.152,1.011,0
0.153,1.011,0
0.154,-0.087,0
0.155,5.406,0
0.156,16.942,0
0.157,38.548,0
0.158,41.478,0
0.159,54.844,0
0.16,28.111,0
0.161,-4.115,0
0.162,-34.328,0
0.163,-46.047,0
0.164,-42.568,0
0.165,-39.455,0
0.166,-36.525,0
0.167,-28.652,0
0.168,-26.271,0
0.169,-24.074,0
0.17,-14.003,0
0.171,-12.172,0
0.172,-10.524,0
0.173,-3.017,0
0.174,3.758,0
0.175,4.857,0
0.176,3.758,0
0.177,6.688,0
0.178,5.772,0
0.179,3.392,0
0.18,5.589,0
0.181,3.758,0
0.182,5.589,0
0.183,3.941,0
0.184,1.561,0
0.185,1.927,0
0.186,0.828,0
0.187,1.927,0
0.188,3.758,0
0.189,3.941,0
0.19,5.223,0
0.191,2.293,0
0.192,6.505,0
0.193,7.054,0
0.194,4.674,0
0.195,5.04,0
0.196,2.293,0
0.197,1.927,0
0.198,0.828,0
0.199,0.096,0
0.2,0.279,0
0.201,0.462,0
0.202,-3.017,0
0.203,-4.299,0
0.204,-1.186,0
0.205,1.011,0
0.206,7.237,0
0.207,21.153,0
0.208,35.252,0
0.209,55.394,0
0.21,52.83,0
0.211,21.153,0
0.212,-17.848,0
0.213,-33.412,0
0.214,-38.173,0
0.215,-25.356,0
0.216,-13.637,0
0.217,-3.017,0
0.218,-25.539,0
0.219,-34.328,0
0.22,-26.454,0
0.221,-24.074,0
0.222,-17.482,0
0.223,-11.44,0
0.224,-5.947,0
0.225,-1.003,0
0.226,3.392,0
0.227,4.674,0
0.228,5.772,0
0.229,6.871,0
0.23,7.786,0
0.231,8.702,0
0.232,6.322,0
0.233,5.589,0
0.234,7.42,0
0.235,4.307,0
0.236,7.054,0
0.237,3.758,0
0.238,5.04,0
0.239,10.533,0
0.24,11.265,0
0.241,7.969,0
0.242,11.082,0
0.243,9.434,0
