0,0.0011
0.001,0.0016
0.002,0.01
0.003,0.0161
0.004,0.0239
0.005,0.0391
0.006,0.0501
0.007,0.032
0.008,0.01
0.009,-0.0107
0.01,-0.0132
0.011,-0.0156
0.012,-0.0178
0.013,-0.0238
0.014,-0.022
0.015,-0.0204
0.016,-0.0218
0.017,-0.0205
0.018,-0.0145
0.019,-0.0112
0.02,-0.0083
0.021,-0.0055
0.022,-0.0079
0.023,-0.0072
0.024,-0.0066
0.025,-0.0048
0.026,-0.0042
0.027,-0.0019
0.028,-0.0015
0.029,0.0023
0.03,0.0027
0.031,0.004
0.032,0.0067
0.033,0.0011
0.034,0.0018
0.035,0.004
0.036,0.0058
0.037,0.0001
0.038,0.0023
0.039,0.0056
0.04,0.0075
0.041,0.0023
0.042,-0.0022
0.043,-0.0004
0.044,-0.001
0.045,-0.0022
0.046,-0
0.047,0.0011
0.048,-0
0.049,-0.0011
0.05,0.0009
0.051,0.0033
0.052,0.0069
0.053,0.0144
0.054,0.0201
0.055,0.021
0.056,0.0349
0.057,0.0611
0.058,0.0362
0.059,0.0137
0.06,-0.007
0.061,-0.0149
0.062,-0.0173
0.063,-0.0238
0.064,-0.0218
0.065,-0.0273
0.066,-0.0257
0.067,-0.0242
0.068,-0.0174
0.069,-0.0185
0.07,-0.0152
0.071,-0.0123
0.072,-0.0077
0.073,-0.007
0.074,-0.0048
0.075,-0.0053
0.076,-0.0059
0.077,-0.0032
0.078,-0.0008
0.079,0.0005
0.08,0.0001
0.081,0.0005
0.082,0.0016
0.083,-0.003
0.084,0.0016
0.085,0.0022
0.086,0.0084
0.087,0.006
0.088,0.0038
0.089,0.0044
0.09,0.0049
0.091,-0.0002
0.092,-0.0048
0.093,0.0009
0.094,-0.0013
0.095,0.002
0.096,0.0014
0.097,0.0031
0.098,0.0007
0.099,0.0029
0.1,0.0033
0.101,0.0051
0.102,0.0055
0.103,0.0066
0.104,0.0111
0.105,0.0214
0.106,0.0439
0.107,0.047
0.108,0.0203
0.109,0.0025
0.11,-0.0006
0.111,-0.0094
0.112,-0.0068
0.113,0.0003
0.114,-0.0063
0.115,-0.0123
0.116,-0.0178
0.117,-0.0194
0.118,-0.018
0.119,-0.0167
0.12,-0.0107
0.121,-0.014
0.122,-0.011
0.123,-0.0101
0.124,-0.0125
0.125,-0.0132
0.126,-0.0114
0.127,-0.0083
0.128,-0.0032
0.129,-0.0037
0.13,-0.0042
0.131,-0.0037
0.132,-0.0024
0.133,-0.0021
0.134,-0.0024
0.135,-0.0021
0.136,0.002
0.137,0.0044
0.138,0.0031
0.139,0.0042
0.14,0.0091
0.141,0.0029
0.142,0.0053
0.143,0.0031
0.144,0.0036
0.145,0.0031
0.146,0.0047
0.147,0.0051
0.148,0.0047
0.149,0.0027
0.15,-0.0022
0.151,-0.0028
0.152,0.0029
0.153,0.0025
0.154,-0.0028
0.155,0.0075
0.156,0.03
0.157,0.0461
0.158,0.049
0.159,0.0304
0.16,0.0084
0.161,-0.0004
0.162,-0.0138
0.163,-0.0209
0.164,-0.0187
0.165,-0.0167
0.166,-0.0185
0.167,-0.0136
0.168,-0.0151
0.169,-0.0163
0.17,-0.0079
0.171,-0.0022
0.172,-0.0072
0.173,-0.0026
0.174,-0.0019
0.175,-0.0041
0.176,-0.0022
0.177,-0.0053
0.178,-0.0059
0.179,-0.0083
0.18,-0.0041
0.181,-0.0002
0.182,0.0044
0.183,0.0049
0.184,0.0066
0.185,0.0053
0.186,0.0095
0.187,0.0056
0.188,0.0102
0.189,0.0084
0.19,0.0089
0.191,0.0044
0.192,-0.0013
0.193,0.0009
0.194,-0.0024
0.195,-0.0042
0.196,-0.0004
0.197,0.0009
0.198,0.0012
0.199,-0.0042
0.2,-0.0004
0.201,0.0001
0.202,0.0007
0.203,0.0023
0.204,0.004
0.205,0.0053
0.206,0.0011
0.207,0.0095
0.208,0.0256
0.209,0.0322
0.21,0.0261
0.211,0.0426
0.212,0.0448
0.213,0.0428
0.214,0.019
0.215,-0.0035
0.216,-0.0242
0.217,-0.0321
0.218,-0.0345
0.219,-0.0323
0.22,-0.0262
0.221,-0.0281
0.222,-0.0264
0.223,-0.022
0.224,-0.0233
0.225,-0.0268
0.226,-0.0235
0.227,-0.0185
0.228,-0.014
0.229,-0.0132
0.23,-0.0094
0.231,-0.0061
0.232,-0.0055
0.233,-0.0028
0.234,0.0027
0.235,0.0034
0.236,0.0053
0.237,0.0097
0.238,0.0058
0.239,0.0025
0.24,-0.0006
0.241,0.0022
0.242,0.0003
0.243,-0.0015
0.244,0.0031
0.245,0.0064
0.246,0.0045
0.247,0.004
0.248,0.0044
0.249,0.0056
0.25,0.0036
0.251,0.0018
0.252,0.0051
0.253,0.0047
0.254,0.0036
0.255,0.0033
0.256,0.0088
0.257,0.0203
0.258,0.0285
0.259,0.051
0.26,0.0479
0.261,0.0272
0.262,0.0086
0.263,-0.0035
0.264,-0.0057
0.265,-0.0158
0.266,-0.014
0.267,-0.009
0.268,-0.0134
0.269,-0.0094
0.27,-0.0154
0.271,-0.0143
0.272,-0.0114
0.273,-0.0068
0.274,-0.0108
0.275,-0.007
0.276,-0.0024
0.277,-0.0006
0.278,-0.0011
0.279,0.0012
0.28,0.0016
0.281,0.002
0.282,0.0055
0.283,0.0106
0.284,0.0168
0.285,0.0192
0.286,0.0245
0.287,0.0291
0.288,0.0309
0.289,0.0225
0.29,0.0141
0.291,0.0016
0.292,-0
0.293,-0.0015
0.294,-0.011
0.295,-0.0194
0.296,-0.0251
0.297,-0.0321
0.298,-0.046
0.299,-0.0561
0.3,-0.0506
0.301,-0.0522
0.302,-0.0537
0.303,-0.055
0.304,-0.0515
0.305,-0.0482
0.306,-0.0627
0.307,-0.0617
0.308,-0.059
0.309,-0.0714
0.31,-0.0623
0.311,-0.0574
0.312,-0.0649
0.313,-0.0661
0.314,-0.065
0.315,-0.0661
0.316,-0.0652
0.317,-0.0513
0.318,-0.0211
0.319,0.0439
0.32,0.1466
0.321,0.1602
0.322,0.1726
0.323,0.1615
0.324,0.1307
0.325,0.1027
0.326,0.0774
0.327,0.0697
0.328,0.0628
0.329,0.0565
0.33,0.0738
0.331,0.0789
0.332,0.0932
0.333,0.106
0.334,0.1098
0.335,0.1063
0.336,0.1032
0.337,0.1003
0.338,0.0869
0.339,0.0701
0.34,0.0369
0.341,0.0036
0.342,-0.0092
0.343,-0.0053
0.344,-0.0019
0.345,-0.0114
0.346,-0.0321
0.347,-0.0454
0.348,-0.0478
0.349,-0.05
0.35,-0.0601
0.351,-0.0583
0.352,-0.0533
0.353,-0.0577
0.354,-0.0645
0.355,-0.068
0.356,-0.0647
0.357,-0.0465
0.358,-0.0475
0.359,-0.039
0.36,-0.0493
0.361,-0.0533
0.362,-0.0594
0.363,-0.0423
0.364,-0.0156
0.365,-0.0121
0.366,-0.0216
0.367,-0.0365
0.368,-0.0443
0.369,-0.0467
0.37,-0.0445
0.371,-0.0385
0.372,-0.0403
0.373,-0.0321
0.374,-0.0306
0.375,-0.0293
0.376,-0.0304
0.377,-0.0248
0.378,-0.0198
0.379,-0.0134
0.38,-0.0158
0.381,-0.0151
0.382,-0.0118
0.383,-0.0061
0.384,-0.0008
0.385,0.0038
0.386,0.0056
0.387,0.0073
0.388,0.0139
0.389,0.0166
0.39,0.0241
0.391,0.015
0.392,0.0115
0.393,0.0058
0.394,0.0067
0.395,0.0077
0.396,0.0133
0.397,0.0126
0.398,0.0131
0.399,0.0088
0.4,0.0126
0.401,0.0122
0.402,0.0119
0.403,0.0122
0.404,0.0133
0.405,0.0137
0.406,0.0157
0.407,0.0115
0.408,0.0062
0.409,0.0106
0.41,0.0111
0.411,0.0186
0.412,0.0357
0.413,0.0576
0.414,0.0428
0.415,0.0241
0.416,0.017
0.417,0.0192
0.418,0.0333
0.419,0.0205
0.42,0.0055
0.421,-0.0086
0.422,-0.0178
0.423,-0.0227
0.424,-0.0242
0.425,-0.0229
0.426,-0.0264
0.427,-0.0253
0.428,-0.0244
0.429,-0.0141
0.43,-0.0074
0.431,-0.0085
0.432,-0.0118
0.433,-0.0108
0.434,-0.0099
0.435,-0.0024
0.436,-0.0015
0.437,-0.0042
0.438,-0.0002
0.439,-0.001
0.44,0.0053
0.441,0.0012
0.442,0.002
0.443,0.0014
0.444,0.0009
0.445,-0.0008
0.446,0.0016
0.447,0.0029
0.448,0.0067
0.449,0.0064
0.45,0.0051
0.451,0.0023
0.452,0.0073
0.453,0.0027
0.454,0.0045
0.455,0.0051
0.456,0.0097
0.457,0.0078
0.458,0.0073
0.459,0.0069
0.46,0.0023
0.461,0.0119
0.462,0.0131
0.463,0.0316
0.464,0.0342
0.465,0.0221
0.466,0.0155
0.467,0.0055
0.468,-0.0037
0.469,-0.0086
0.47,-0.0101
0.471,-0.0141
0.472,-0.0152
0.473,-0.0141
0.474,-0.0151
0.475,-0.0123
0.476,-0.013
0.477,-0.0152
0.478,-0.0134
0.479,-0.0103
0.48,-0.0108
0.481,-0.0085
0.482,-0.0081
0.483,-0.0085
0.484,-0.0059
0.485,-0.0063
0.486,-0.0048
0.487,-0.0006
0.488,0.0038
0.489,0.0022
0.49,0.0025
0.491,0.0012
0.492,0.0001
0.493,0.0027
0.494,0.0016
0.495,0.0031
0.496,-0.0006
0.497,0.0007
0.498,0.0003
0.499,-0.0008
0.5,-0.0004
0.501,0.0036
0.502,0.004
0.503,0.0036
0.504,0.0056
0.505,0.0007
0.506,-0.0039
0.507,-0.0008
0.508,0.0009
0.509,0.0022
0.51,0.0018
0.511,0.0005
0.512,0.0067
0.513,0.0207
0.514,0.0428
0.515,0.0516
0.516,0.0329
0.517,0.0109
0.518,-0.0039
0.519,-0.0118
0.52,-0.0189
0.521,-0.0167
0.522,-0.0227
0.523,-0.0173
0.524,-0.0189
0.525,-0.0174
0.526,-0.0162
0.527,-0.0127
0.528,-0.0116
0.529,-0.0086
0.53,-0.0077
0.531,-0.0053
0.532,-0.0061
0.533,-0.0042
0.534,-0.0061
0.535,-0.0066
0.536,-0.0053
0.537,-0.0011
0.538,0.004
0.539,0.0073
0.54,0.0029
0.541,-0.0033
0.542,-0.0057
0.543,-0.005
0.544,-0.0004
0.545,0.0053
0.546,-0.0048
0.547,-0.0035
0.548,0.0049
0.549,-0.0008
0.55,0.0062
0.551,0.0053
0.552,0.0077
0.553,0.0023
0.554,0.0029
0.555,0.0111
0.556,0.0078
0.557,0.0049
0.558,0.0022
0.559,-0.0002
0.56,-0.0041
0.561,0.0003
0.562,0.0022
0.563,0.0117
0.564,0.0077
0.565,0.0188
0.566,0.0232
0.567,0.0382
0.568,0.0483
0.569,0.0465
0.57,0.0216
0.571,-0.0033
0.572,-0.0129
0.573,-0.0158
0.574,-0.0237
0.575,-0.026
0.576,-0.0238
0.577,-0.0218
0.578,-0.02
0.579,-0.0216
0.58,-0.0202
0.581,-0.0162
0.582,-0.0101
0.583,-0.009
0.584,-0.0041
0.585,-0.0068
0.586,-0.0044
0.587,-0.0022
0.588,-0.0004
0.589,0.0053
0.59,-0
0.591,-0.0019
0.592,-0.0013
0.593,-0.0008
0.594,-0.0004
0.595,0.0009
0.596,0.0029
0.597,0.0011
0.598,-0.0015
0.599,0.0018
0.6,0.0014
0.601,0.0025
0.602,0.0044
0.603,0.0069
0.604,0.0115
0.605,0.019
0.606,0.012
0.607,0.0075
0.608,0.0018
0.609,0.004
0.61,-0.0022
0.611,0.0001
0.612,-0.0019
0.613,-0.0057
0.614,0.0018
0.615,0.0088
0.616,0.0172
0.617,0.032
0.618,0.0421
0.619,0.0366
0.62,0.0183
0.621,0.0014
0.622,-0.0052
0.623,-0.0152
0.624,-0.0171
0.625,-0.0187
0.626,-0.0231
0.627,-0.0244
