fff8,a2,19c,42c,a3ff,2700,fcff
ffb9,a0,19c,426,bdff,1f00,300
ffb4,b0,19e,430,c2ff,2500,e0ff
1e,98,1a6,430,c0ff,2800,e8ff
2e,9e,19e,426,bcff,2800,edff
31,ae,1a6,426,b7ff,2b00,edff
51,a2,1ae,426,adff,2900,f3ff
45,a2,1ac,426,9cff,2d00,faff
4e,98,1b0,41e,89ff,1d00,600
61,b0,1b0,428,75ff,2300,700
4e,ae,19e,430,8cff,2a00,fcff
5d,ae,192,426,aeff,3200,f6ff
1e,ae,1a0,430,c7ff,3500,f1ff
3,b2,19e,422,cdff,3300,fbff
21,b0,1a6,426,c7ff,3300,600
4c,b0,19e,428,b6ff,3800,600
53,9e,1a2,422,a2ff,3800,400
59,b0,1a6,430,97ff,3100,200
47,98,1a6,426,91ff,2d00,100
4a,a6,1a6,42c,99ff,3500,feff
68,b0,1a6,430,a4ff,3200,400
64,a6,1a0,428,b0ff,3400,400
50,9e,19e,41e,bbff,3700,b00
43,98,1a6,430,b9ff,3300,b00
3d,ae,1a0,42c,b5ff,3300,e5ff
20,ae,1a6,42e,aeff,3800,e1ff
16,b0,198,422,a8ff,3200,f9ff
15,9e,19e,41e,9fff,2900,f1ff
e,a6,1ac,426,95ff,2300,e9ff
44,9c,19e,41e,93ff,2500,e2ff
46,98,1ae,430,94ff,2800,e4ff
47,b0,190,428,94ff,2a00,e3ff
42,9e,1a0,426,b4ff,3a00,f9ff
19,8e,1a0,42c,c4ff,3e00,f6ff
ffb8,ae,19c,430,c4ff,3800,300
4,ae,1a0,42e,bbff,2f00,300
2f,b0,19e,432,b9ff,3100,500
2c,a0,19e,41e,bcff,3200,400
23,a8,19c,428,beff,3200,400
1e,b0,190,426,c0ff,3600,ffff
15,ae,1a6,42c,c6ff,3500,e4ff
2f,a0,1a6,41e,ceff,2d00,ebff
3c,ae,1ae,426,c8ff,2e00,f2ff
37,b0,19e,420,c3ff,3000,eeff
3b,b8,1a2,42c,b9ff,3200,edff
fffe,b0,19e,422,b8ff,3100,e9ff
ffee,b0,1a0,430,c5ff,2500,e6ff
31,9c,19e,430,c5ff,2600,e0ff
23,b0,1a0,426,c3ff,3400,feff
1e,a2,1a6,428,c9ff,4600,0
23,9e,1a0,426,c8ff,3b00,e7ff
25,a6,19e,426,c6ff,3300,e8ff
2e,9c,1a6,430,c1ff,3400,eeff
9,88,1a2,430,b9ff,3600,f4ff
b,92,1a2,42e,bcff,3200,f7ff
43,9e,19e,42e,b8ff,3100,ffff
40,a6,1a6,426,c0ff,2d00,f3ff
22,b0,192,426,c5ff,2400,edff
29,9e,19e,41e,c9ff,2c00,0
32,a0,19e,41e,bfff,2f00,fbff
4,a6,1a2,42c,beff,3300,ffff
10,9e,19c,41e,c2ff,3300,0
fff7,96,19e,430,b5ff,3000,faff
ffec,b0,1a2,430,baff,3000,f6ff
12,9e,1a2,422,b6ff,3000,eeff
ffcd,a0,19e,43c,b7ff,2700,f0ff
ffbf,a0,1a6,426,bfff,2d00,f6ff
1,b0,1a0,42c,c4ff,2e00,f4ff
20,9e,1a6,430,caff,2a00,f2ff
3a,98,19e,42e,d2ff,2e00,ebff
27,a6,1a2,426,d5ff,2f00,e9ff
8,8e,19e,42c,d5ff,2d00,eeff
7,9c,1a2,42e,d2ff,2e00,900
2a,ae,19e,430,ceff,3400,a00
30,9e,19e,42c,c6ff,3400,f3ff
28,a8,1a2,426,c5ff,3300,f5ff
2f,9e,19e,430,c9ff,3700,f8ff
26,9c,1a0,422,caff,3800,feff
39,b0,19e,42e,caff,3800,0
26,90,1a0,432,cfff,3c00,300
18,a2,19e,422,d1ff,3d00,f4ff
26,9c,19e,41c,cfff,3d00,f7ff
c,b0,1a0,42e,ccff,3a00,600
1e,8e,1a6,430,d0ff,3600,600
3b,b0,1a0,430,d1ff,3500,300
1c,a6,1a0,420,d5ff,3100,fdff
8,a6,19e,428,d5ff,3100,faff
1c,a2,1a2,420,d8ff,3400,f6ff
