f4cc,1ec,1c0,3ac,ffbf,5d,32
f40b,1ec,1ce,3b0,ffc1,57,3c
f115,1fe,1b6,3b0,ffd1,55,fff8
f0ac,1e6,1bc,3b8,ffee,4e,0
f1f9,1f8,1b8,3a2,e,48,fffc
f1e3,1e0,1c6,3b0,f,47,5
f224,1fe,1c2,3a0,ffed,49,13
f335,1e0,1e0,3ae,ffbb,51,20
f3e9,1e6,1dc,3a2,ff90,56,2d
f324,1fe,1ce,398,ff8c,5a,2e
f2a3,1fe,1d8,398,ffab,61,3d
f2c1,206,1dc,39e,ffc9,67,37
f257,1f8,1d6,39e,ffd9,6b,2e
f217,206,1cc,3a2,ffd0,6a,26
f0ce,1e2,1d2,3a0,ffc0,6e,22
f050,1ee,1d0,3a6,ffb5,77,27
f143,202,1be,39e,ffb1,73,ffe3
efe4,206,1c2,39c,ffa1,6f,ffd1
f04b,1fc,1c0,39c,ff8a,6a,2a
ee1b,1fe,1c0,39e,ff7a,5e,27
ee88,1fe,1be,39e,ff6f,57,1f
ee3b,1fe,1c0,3ac,ff6b,53,13
eee2,1e0,1bc,3ae,ff79,55,fffe
eec0,1f0,1be,3a6,ff96,5a,ffee
ee82,1f0,1b8,39e,ffa8,62,ffbc
ee31,1f0,1b6,3a6,ffa9,69,ffc4
eee4,1fe,1c0,3ac,ff89,65,ffc5
f05e,1ec,1cc,39e,ff59,5f,ffc0
effb,1fc,1b8,39e,ff3a,5a,ffb8
ee44,1f8,1c0,3a0,ff28,52,ffb3
edbc,1e8,1c0,3b0,ff27,49,ffb1
f11a,1e0,1c2,3b0,ff35,43,ffb5
f1ae,1f0,1c6,39e,3a,ffca,4e
f082,1fc,1c6,3b0,95,ffc5,54
ed8b,1e0,1c2,3b8,9f,ffc9,75
ec67,1f8,1ce,3b0,62,ffce,6a
eea3,1d8,1d8,3b6,fffc,ffd6,66
eece,1f0,1de,3b0,ff98,ffda,65
ef0d,1d8,1de,3b0,ff6f,ffdd,5f
efc3,1e6,1d8,3a6,ff81,ffe5,52
eecd,206,1c6,39e,20,fff4,b
f018,20c,1d0,39e,11,6,fff4
f065,1f2,1cc,3a0,ffd5,12,57
ee74,1f0,1d0,3a6,ff84,1b,59
ece7,1f0,1e0,3b2,ff40,27,54
ed20,1f0,1d0,3a8,ff30,2c,46
ebb9,1f0,1b8,3a6,ffb2,22,32
ec94,206,1b8,39e,fff2,20,21
eb62,20e,1c2,3a6,ffc4,25,ffda
ea7a,1fc,1ce,39e,ffd2,25,ffe9
ea39,1fe,1bc,38e,ffc1,2e,ffe0
e74d,1f0,1b0,398,ff91,3a,ffdc
e765,206,1ae,398,ff5f,48,ffdf
e787,1f0,1c0,398,ff40,59,ffd7
e835,206,1b8,39e,ff51,59,ffda
e60b,1f8,1c0,39c,ff8d,56,ffda
e5b0,1fe,1b0,396,af,15,81
e77b,206,1b0,39e,b8,28,7f
e8b5,210,1c2,3a6,72,32,78
e9be,1fe,1c8,39e,fff0,36,a7
ea6f,1fe,1c8,3a6,ff6b,23,b7
eb1f,206,1ce,3a6,ff31,9,af
ebc0,1ee,1c2,39e,ff5e,fff0,90
edf4,1fe,1c2,39e,ffc4,ffd8,7e
eeaf,1fe,1c8,39e,15,3f,47
edab,1fe,1bc,3a6,10,50,47
eb46,1fc,1c8,3a2,2,4c,36
ea7d,1f0,1b8,3a6,fffe,42,31
eaac,206,1b0,39e,11,39,29
e9a4,1f8,1b6,3a6,1d,33,2c
eb42,1f8,1c0,3ac,a,36,3e
ec0f,206,1c0,3ae,fff8,42,46
ed9d,206,1b2,3ae,ffea,4a,fffa
eda9,1e6,1b8,3b0,ffe3,47,ffde
ef80,1ee,1c2,3b0,ffd7,47,48
f06e,1fe,1d0,3ac,ffc6,36,4c
f363,1f0,1ce,3a0,ffac,24,44
f2a2,1fe,1c2,39e,ff93,1a,33
f39b,1f8,1d8,39e,ff8b,17,21
f4c7,1e0,1d8,3a2,ff8d,15,10
f51e,1fc,1c2,398,ff98,1a,ff79
f46b,1f2,1d8,398,ffae,1a,ff7a
f3aa,1f2,1d6,3a6,ffb1,19,ffc1
f45f,1f0,1ce,39e,ff9f,1d,ffa9
f4bd,1f8,1cc,39e,ff7b,1b,ff98
f58e,1fe,1be,39e,ff56,18,ff8e
f642,1f0,1c0,3a0,ff48,16,ff86
f695,206,1b8,39e,ff4d,17,ff7d
f807,1f2,1bc,3a2,ffbc,ffec,38
f8cd,1f8,1b8,3a0,ffd8,fff8,38
f978,1ec,1b8,3ae,ffdd,fff7,1
faf6,1f8,1a6,3ac,ffcf,fff9,25
fa2c,20e,1b2,3a0,ffd8,fffa,36
fa23,20e,1b8,3ac,fff2,4,3a
f9bb,1f8,1c0,3ac,6,18,37
fa34,206,1c0,3a2,f,2f,35
fac4,206,1c6,3a0,ffca,ffff,fff1
fa76,1fe,1c2,39e,ffbc,ffff,fff9
f7df,206,1de,39e,ffa9,fffe,fff2
f4e3,20c,1d0,3a0,ffa9,2,ffff
f43d,206,1cc,39c,ffc2,9,3
f3e9,1fe,1ce,3a0,fff0,13,fffd
f398,1f8,1ce,398,ffd5,26,fffc
f2e0,1fc,1d8,398,ffd0,2c,fff8
f28e,20e,1c0,39c,31,2c,1c
f083,208,1bc,398,8,29,10
f0c3,206,1ac,396,ffce,2d,5
f08f,206,1c0,3ac,ff9c,2e,10
f21f,1f8,1c2,3ae,ff89,2c,1c
f222,1fe,1ac,3a6,ff91,2c,1f
f0a9,1fe,1b8,3a2,1a,31,1d
f0b5,20e,1b6,3a6,37,33,1d
f08a,1fe,1c0,3a6,ff8b,43,ff9e
f2d8,1f8,1c6,39e,ff77,2f,ff97
f2fe,1ee,1ce,3ac,ff7f,21,ffe6
f245,206,1bc,39e,ffa2,16,ffd4
f2aa,1f0,1cc,3a2,ffca,a,ffbf
f1f9,1fe,1ce,39e,ffdb,1,ffbb
f3c2,1fe,1d6,39e,ffcf,fffd,ffbd
f4d1,1fe,1cc,39e,ffb3,fff9,ffb0
f754,1fe,1c8,39e,ff5b,fff2,ffd7
f83a,1f8,1c8,39e,ff53,fffe,ffe2
f855,1fc,1ce,3a0,ff65,fff9,ff91
f9cf,1fe,1c0,3a2,ff80,fff5,ff95
f98a,1fe,1ce,3a6,ffa2,1,ffa4
fb07,1f8,1c0,39c,ffc3,6,ffb2
fe81,206,1c0,39e,ff94,2,ffbb
fd68,206,1b0,392,ff74,3,ffcd
fb4d,1f8,1c0,3a0,ffb8,22,fff5
fadb,1fe,1c6,3b0,ff92,22,ffee
f8b3,206,1c0,39e,ff75,23,21
f892,20c,1c6,3a0,ff61,21,11
f900,20c,1c2,3a2,ff52,1f,4
f876,206,1d2,3ac,ff54,1c,fffe
f98b,1fc,1ce,3a2,ff66,20,fff7
fa32,206,1b2,3a0,ff83,29,fff5
fb9b,206,1cc,3a2,ff6e,e,36
fcf4,1ee,1ce,3b0,ff93,b,2c
fce5,206,1ce,3a6,ffd3,11,d
fda0,1f0,1ce,3a2,1,19,22
fcb4,1fe,1c6,3a2,10,18,36
fc57,1f0,1ce,3a0,fffc,1c,42
fb0e,1f8,1ce,39c,ffd7,17,3f
fb48,1fe,1d2,3a2,ffa5,b,3d
fa0b,1f6,1c8,398,ff7d,ffff,4b
f95b,1ec,1c0,39e,ff74,ffea,4b
f6d7,1fc,1c6,39e,ff86,ffec,1c
f689,1fe,1be,398,ffad,1,15
f7a6,1f8,1c6,3a0,ffdb,13,1f
f805,1f2,1c0,3a0,ffff,25,32
f760,1ee,1c0,3a0,c,3e,40
f765,1f0,1bc,3a0,ffee,4c,45
f7b3,206,1bc,3a2,ffbf,55,22
f864,1f8,1c6,39c,ff8d,51,29
fa4c,1fe,1b8,39e,ff67,3f,44
fb9a,206,1c0,398,ff5a,2c,36
fbde,20c,1c0,3a2,ff64,28,2b
fb3a,1f0,1c0,392,ff77,25,1b
fb0a,206,1c2,3a6,ff95,21,19
faca,1e6,1cc,3a8,ffbb,23,1c
fbea,1e6,1ce,398,ffde,430,fb4b
fa9e,1fe,1c0,39e,fcd5,48a,fb2c
f8c5,1f0,1be,398,fcb3,4e3,fceb
f95c,206,1cc,39e,fcf2,53b,fca5
f5e7,1e2,1ce,3a6,fd7a,58b,fc68
f820,1fe,1c6,3a2,fe32,5da,fc0a
f9b1,1fc,1c2,3ac,fefd,630,fbb2
f8db,1fe,1cc,3a2,ffad,685,fb77
f827,1f0,1cc,39c,ffc6,d8,ff50
f913,1e6,1c8,3a2,ff7c,ca,ff34
faab,202,1c0,396,ff4f,d5,ffa9
f90c,20e,1b8,38e,ff4b,e5,ffa0
f9ba,1f0,1b0,3a6,ff74,f4,ff92
f9fb,1f8,1c0,39e,ffba,104,ff84
f955,1ee,1ce,3a0,6,118,ff79
fa3c,1f8,1c6,39e,33,133,ff69
f90e,1ec,1b6,38e,ffae,151,fe37
fa0f,206,1a6,39c,ff3c,16e,fe21
f9c1,1ec,1b2,38e,fefd,18c,ff1e
f7ac,1fe,1c2,392,ff09,1ac,ff05
f832,1ec,1c6,398,ff4c,1c1,fedd
f642,1f0,1b8,3a2,ffb0,1d5,fea8
f605,1f0,1a0,396,39,1e8,fe7c
f5d9,1cc,1ac,392,10,1f4,fe56
f48c,1e2,1b2,386,21,202,fd80
f46a,1ec,1a0,378,ffda,221,fd3c
f219,1e6,1b2,382,ff6c,245,fe10
ef7f,1e0,1a8,380,fed9,27a,fdfa
ec7e,1c0,18e,378,fe23,2c8,fdda
e895,1c0,178,380,fd6f,321,fdc7
e763,1c6,16e,37c,d,37b,fdbd
e6bd,1be,180,388,31,3d3,fdaa
e687,196,1b0,3b8,fc0e,798,fb0f
e57f,188,1c2,3d8,f952,7a2,fb4f
e8b9,180,1a6,3ce,f7f8,78a,fab1
eedd,178,190,3bc,f857,777,faab
f6cf,17c,1b0,3b8,fa29,76d,faad
ff76,158,1e6,3e8,fcd2,784,fa96
7f8,158,21e,406,ff92,7bc,fa9c
1051,146,222,422,1a2,806,facb
19ee,138,202,3f8,261,83d,faea
249d,142,1c2,3d8,1b7,855,fb23
2c42,14e,1b0,3be,ffd6,85a,fb74
3296,138,1de,3e2,fd6a,85a,fb6c
376d,120,236,410,fb96,840,fb15
3d64,f0,24e,426,fadf,80d,fac7
4226,fe,1fe,3f0,fb43,7bf,fab3
4879,fe,198,3c0,fc6e,772,fac4
5076,f8,170,3b8,fdac,742,fba1
5636,e2,19c,3e2,fe96,71e,fb7c
58d6,d8,1e2,41e,ff15,703,fb65
5c1b,ac,1f8,43c,ff2f,6e5,fb93
62ae,9e,1ce,41e,ff12,6d0,fbaa
677d,86,1ac,3f8,feec,6d2,fbb8
70c6,a2,1b0,418,fed4,6d8,fbbd
78ae,9e,1d2,42c,fedf,6d3,fbb1
7f48,8e,1de,426,ff3b,6c7,fb05
7fff,9c,1d2,426,ffda,6cc,fafd
