-0.32962,0.8826,1.1572,-7.2569
-0.20694,0.74531,1.1376,-7.4138
0.0053711,0.56879,1.1376,-7.2765
0.26816,0.74531,1.1376,-7.3746
0.53473,0.80415,1.1376,-7.355
0.74997,0.8826,1.1768,-7.3746
0.88354,0.92183,1.1768,-7.4531
0.93195,0.98067,1.1572,-7.3746
0.90497,0.82376,1.1572,-7.2765
0.81763,0.90221,1.1376,-7.1981
0.68839,0.74531,1.0983,-7.4138
0.55624,0.80415,1.1376,-7.355
0.44421,0.90221,1.1964,-7.3746
0.35284,0.92183,1.1572,-7.4334
0.29092,0.82376,1.1768,-7.2765
0.25528,0.74531,1.1572,-7.2765
0.21866,0.76492,1.1376,-7.4138
0.18433,0.66685,1.1768,-7.1392
0.1593,0.74531,1.1572,-7.2177
0.12961,0.72569,1.0787,-7.2569
0.098114,0.60801,1.1376,-7.2765
0.055328,0.74531,1.1572,-7.1981
0.0096741,0.8826,1.1376,-7.2765
-0.037567,0.56879,1.1572,-7.1589
-0.084259,0.56879,1.1572,-7.1981
-0.12326,0.74531,1.1572,-7.4138
-0.15668,0.90221,1.1572,-7.2765
-0.18805,0.66685,1.1768,-7.1589
-0.22638,0.90221,1.1572,-7.2961
-0.26089,0.74531,1.0787,-7.2177
-0.29706,0.90221,1.1572,-7.2765
-0.32071,0.90221,1.1376,-7.2765
-0.33096,0.74531,1.1572,-7.1589
-0.33652,0.74531,1.1572,-7.3158
-0.33121,0.76492,1.1572,-7.2765
-0.32736,0.96105,1.1572,-7.2765
-0.32056,0.74531,1.1572,-7.1981
-0.31082,0.86299,1.1572,-7.2765
-0.29077,0.80415,1.1572,-7.2961
-0.28705,0.8826,1.1964,-7.3746
-0.28442,0.90221,1.1964,-7.4334
-0.29205,0.80415,1.1572,-7.1981
-0.30933,0.80415,1.1572,-7.2765
-0.33282,0.56879,1.1964,-7.2765
-0.36646,0.76492,1.1572,-7.2765
-0.39899,0.90221,1.1768,-7.3746
-0.39343,0.66685,1.1768,-7.1981
-0.31805,0.76492,1.1572,-7.2569
-0.14871,0.90221,1.1572,-7.2765
0.096069,0.90221,1.1572,-7.2765
0.36563,0.74531,1.0983,-7.4138
0.60251,0.86299,1.1376,-7.3158
0.76068,0.90221,1.1964,-7.4334
0.83392,0.8826,1.1964,-7.3746
0.83188,0.70608,1.1572,-7.2569
0.78186,0.74531,1.2356,-7.2569
0.7077,0.82376,1.1572,-7.3158
0.60886,0.80415,1.1572,-7.3158
0.50519,0.72569,1.0787,-7.2569
0.40204,0.92183,1.1964,-7.4138
0.3093,0.92183,1.1572,-7.2765
0.245,0.72569,1.0787,-7.1981
0.21469,0.56879,1.1572,-7.2765
0.20535,0.74531,1.1572,-7.1981
0.21152,0.76492,1.1572,-7.2765
0.22461,0.90221,1.1572,-7.1981
0.21683,0.74531,1.1376,-7.3746
0.1936,0.74531,1.0787,-7.4531
0.14951,0.80415,1.1572,-7.2569
0.095764,0.72569,1.1572,-7.3746
0.042358,0.92183,0.98067,-7.3158
-0.014618,0.80415,1.1376,-7.3158
-0.072083,0.90221,1.1768,-7.3746
-0.13336,0.92183,1.1768,-7.2961
-0.18506,0.60801,1.1964,-7.1589
-0.23322,0.80415,1.1572,-7.2765
-0.27194,0.80415,1.1572,-7.2765
-0.30521,0.74531,1.0983,-7.3746
-0.3439,0.90221,0.98067,-7.3746
-0.3735,0.74531,1.1572,-7.2961
-0.3891,0.70608,1.1376,-7.2961
-0.3927,0.56879,1.1572,-7.1981
-0.38269,0.76492,1.1376,-7.3158
-0.3804,0.90221,1.1964,-7.4138
-0.38412,0.74531,1.1572,-7.355
-0.40762,0.76492,1.1768,-7.2961
-0.43393,0.80415,1.1572,-7.3158
-0.46106,0.70608,1.0787,-7.4334
-0.48093,0.70608,1.1572,-7.1981
-0.49216,0.80415,1.1572,-7.2765
-0.44904,0.74531,1.1572,-7.3746
-0.31296,0.56879,1.1376,-7.2569
-0.084137,0.80415,1.0787,-7.4138
0.18542,0.80415,1.0983,-7.3746
0.43839,0.74531,1.1572,-7.2177
0.62646,0.8826,1.0787,-7.2765
0.72702,0.70608,1.1572,-7.1589
0.74588,0.92183,1.0395,-7.3746
0.70572,0.76492,1.1572,-7.2961
0.63193,0.8826,1.1572,-7.2765
0.55399,0.90221,1.1572,-7.2765
0.47028,0.90221,1.1572,-7.3746
0.38284,0.66685,1.1768,-7.1589
0.30457,0.5884,1.1572,-7.1981
0.23508,0.90221,1.0003,-7.2961
0.19501,0.72569,1.0787,-7.2177
0.17981,0.74531,1.1964,-7.1981
0.18594,0.72569,1.1572,-7.1981
0.19586,0.74531,1.0787,-7.1981
0.19949,0.76492,1.1572,-7.2765
0.19196,0.70608,1.2356,-7.1392
0.16446,0.80415,1.1572,-7.2765
0.12183,0.90221,1.1768,-7.2177
0.067413,0.76492,1.1376,-7.3746
0.009613,0.90221,1.1964,-7.4138
-0.052277,0.92183,1.1376,-7.4531
-0.11581,0.74531,1.1572,-7.2569
-0.17926,0.90221,1.0787,-7.2961
-0.23828,0.80415,1.1572,-7.2569
-0.28809,0.74531,1.0787,-7.4334
-0.31937,0.76492,1.1572,-7.3158
-0.34229,0.90221,1.1964,-7.4531
-0.358,0.92183,1.1572,-7.4334
-0.35815,0.90221,1.1572,-7.2569
-0.35956,0.90221,1.1768,-7.4531
-0.35785,0.72569,1.1572,-7.2765
-0.36755,0.76492,1.1376,-7.3158
-0.38449,0.90221,1.1964,-7.2765
-0.40128,0.76492,1.1572,-7.2765
-0.42746,0.70608,1.0787,-7.2765
-0.45261,0.8826,1.1376,-7.3746
-0.47922,0.72569,1.1572,-7.1981
-0.49347,0.74531,1.1572,-7.3158
-0.49466,0.90221,1.1572,-7.2765
-0.4454,0.90221,1.0003,-7.3158
-0.31415,0.80415,1.1572,-7.2765
-0.087097,0.72569,1.0395,-7.1981
0.1944,0.90221,1.1572,-7.2765
0.45941,0.92183,1.1572,-7.4138
0.66266,0.66685,1.1768,-7.1589
0.76117,0.80415,1.1572,-7.2765
0.78622,0.92183,1.1964,-7.2569
0.74927,0.70608,1.0787,-7.4531
0.68387,0.70608,1.1768,-7.1981
0.60706,0.90221,1.0787,-7.2765
0.52457,0.66685,1.1572,-7.1981
0.44235,0.76492,1.1572,-7.2765
0.35272,0.90221,1.1572,-7.2765
0.28439,0.90221,1.1768,-7.2569
0.23108,0.8826,1.1572,-7.2765
0.19974,0.80415,1.1572,-7.2765
0.18979,0.8826,1.1768,-7.2765
0.18915,0.90221,1.0199,-7.3158
0.17722,0.80415,1.2553,-7.2569
0.14743,0.90221,1.0787,-7.2765
0.10376,0.74531,1.0787,-7.2569
0.049225,0.74531,1.1572,-7.3746
-0.0065002,0.82376,1.1572,-7.3158
-0.070496,0.80415,1.1572,-7.2765
-0.13043,0.90221,1.0983,-7.2765
-0.18661,0.82376,1.1376,-7.3158
-0.23743,0.90221,1.2356,-7.3746
-0.28256,0.90221,1.1768,-7.4334
-0.32336,0.66685,1.1964,-7.1589
-0.35431,0.90221,1.0787,-7.2961
-0.37152,0.72569,1.1572,-7.1981
-0.38269,0.90221,1.0983,-7.2765
-0.39365,0.80415,1.1572,-7.2765
-0.39551,0.66685,1.0983,-7.2569
-0.39685,0.90221,1.0787,-7.2961
-0.39072,0.5884,1.1768,-7.1589
-0.38943,0.76492,1.0787,-7.2961
-0.3815,0.90221,1.1572,-7.3746
-0.3851,0.64724,1.1768,-7.1981
-0.39734,0.90221,1.0787,-7.2765
-0.41275,0.76492,1.1572,-7.355
-0.43234,0.70608,1.0787,-7.1981
-0.44122,0.90221,1.1768,-7.4138
-0.405,0.90221,1.1572,-7.2765
-0.29019,0.86299,1.1572,-7.1981
-0.083557,0.56879,1.1572,-7.2177
0.17249,0.74531,1.1768,-7.2177
0.42307,0.80415,1.1964,-7.2765
0.61121,0.74531,1.0787,-7.1589
0.71735,0.90221,1.1964,-7.4531
0.74988,0.82376,1.1964,-7.2569
0.71658,0.74531,1.0787,-7.1981
0.65381,0.90221,0.98067,-7.3158
0.57904,0.82376,1.1572,-7.2765
0.4888,0.8826,1.0787,-7.2765
0.39127,0.86299,1.1376,-7.2765
0.2988,0.90221,1.1572,-7.2765
0.22552,0.8826,1.2553,-7.2569
0.17752,0.74531,1.1572,-7.1981
0.15775,0.90221,1.1964,-7.4334
0.15869,0.92183,1.1572,-7.4334
0.16653,0.66685,1.1768,-7.1981
0.17447,0.80415,1.1376,-7.2961
0.16879,0.90221,1.1572,-7.2765
0.14587,0.74531,1.1376,-7.4138
0.10184,0.80415,1.0787,-7.355
0.049835,0.74531,1.1964,-7.1981
-0,0.74531,1.1572,-7.2569
-0.040497,0.86299,1.1376,-7.2765
-0.071777,0.90221,1.1376,-7.2569
-0.10873,0.76492,1.1572,-7.2961
-0.14182,0.74531,1.1376,-7.3746
-0.17169,0.90221,1.0787,-7.3746
-0.20441,0.74531,1.1572,-7.2765
-0.23795,0.80415,1.1572,-7.2765
-0.26874,0.90221,1.1572,-7.2765
-0.30634,0.74531,1.1376,-7.1981
-0.32745,0.80415,1.1376,-7.2765
-0.33823,0.74531,1.0983,-7.2961
-0.34497,0.92183,1.1768,-7.3746
-0.35236,0.60801,1.1572,-7.1981
-0.35867,0.5884,1.1572,-7.1981
-0.36319,0.90221,1.0787,-7.2961
-0.37338,0.74531,1.1572,-7.1981
-0.39258,0.80415,1.1572,-7.2765
-0.40622,0.90221,1.1768,-7.3158
-0.39615,0.92183,0.98067,-7.2961
-0.33011,0.80415,1.0787,-7.3746
-0.1799,0.74531,1.1572,-7.1981
0.039612,0.90221,1.0395,-7.2765
0.27573,0.90221,1.0983,-7.2765
0.46671,0.8826,1.1572,-7.2765
0.59286,0.90221,1.0199,-7.2961
0.64023,0.74531,1.0787,-7.1589
0.63342,0.80415,1.1572,-7.355
0.58182,0.98067,1.1768,-7.4138
0.50885,0.92183,1.1572,-7.4334
0.43176,0.80415,1.1768,-7.2569
0.34848,0.72569,1.1376,-7.2765
0.26178,0.66685,1.1964,-7.1589
0.19904,0.90221,1.0787,-7.2961
0.14401,0.70608,1.1572,-7.3158
0.10092,0.74531,1.1376,-7.3746
0.068848,0.90221,1.1376,-7.3746
0.05307,0.80415,1.2356,-7.2765
0.042419,0.90221,1.0983,-7.3158
0.034058,0.5884,1.1768,-7.1981
0.0022583,0.92183,1.0983,-7.3158
-0.035034,0.90221,1.1572,-7.2765
-0.085266,0.80415,1.1376,-7.2765
-0.13501,0.76492,1.1376,-7.355
-0.1918,0.90221,1.1572,-7.2765
-0.2468,0.72569,1.1768,-7.1981
-0.29282,0.74531,1.1376,-7.2177
-0.33505,0.66685,1.0395,-7.2765
-0.3631,0.72569,1.1572,-7.4334
-0.38229,0.8826,1.0983,-7.3746
-0.3952,0.98067,1.1572,-7.2765
-0.40594,0.92183,1.1768,-7.3746
-0.40665,0.74531,1.1572,-7.1981
-0.40564,0.90221,1.0199,-7.3158
-0.41132,0.66685,1.1572,-7.2177
-0.41534,0.74531,1.0787,-7.1981
-0.42776,0.80415,1.1376,-7.3746
-0.44165,0.92183,1.1768,-7.3746
-0.4549,0.90221,1.1768,-7.2765
-0.46448,0.70608,1.1768,-7.1981
-0.47708,0.8826,1.1572,-7.2765
-0.49283,0.90221,1.1376,-7.2961
-0.50754,0.8826,1.1572,-7.2765
-0.52008,0.86299,1.1768,-7.2765
-0.54379,0.74531,1.1376,-7.3746
-0.57089,0.90221,1.0199,-7.355
-0.57022,0.74531,1.1572,-7.1981
-0.51553,0.60801,1.1964,-7.1981
-0.36792,0.90221,1.1376,-7.2569
-0.13959,0.80415,1.1572,-7.2765
0.14139,0.74531,1.0983,-7.3158
0.39349,0.74531,1.0787,-7.1981
0.58884,0.90221,1.0983,-7.2569
0.69781,0.90221,1.1768,-7.2765
0.73959,0.92183,1.1572,-7.2765
0.73788,0.80415,1.1376,-7.2765
0.7059,0.74531,1.1572,-7.2765
0.66159,0.76492,1.0787,-7.3746
0.60306,0.74531,1.1572,-7.1981
0.52942,0.74531,1.1376,-7.2961
0.45374,0.74531,1.1376,-7.3746
0.39224,0.90221,1.1572,-7.4334
0.34656,0.74531,1.1376,-7.2961
0.31705,0.86299,1.1376,-7.2765
0.29514,0.86299,1.1572,-7.2765
0.2775,0.90221,1.1572,-7.2765
0.25085,0.90221,1.0003,-7.355
0.21249,0.90221,1.1572,-7.2765
0.16333,0.72569,1.1768,-7.1589
0.096344,0.90221,1.0787,-7.2961
0.021515,0.74531,1.1572,-7.3158
-0.051941,0.90221,1.1572,-7.1981
-0.11868,0.8826,1.0787,-7.2765
-0.18002,0.74531,1.0787,-7.1981
-0.22763,0.80415,1.1376,-7.2961
-0.2709,0.8826,1.1572,-7.2569
-0.31088,0.86299,1.1572,-7.2961
-0.34283,0.56879,1.1768,-7.1981
-0.36386,0.90221,1.1768,-7.4531
-0.38089,0.72569,1.1964,-7.1392
-0.392,0.74531,1.1376,-7.2569
-0.3992,0.86299,1.1572,-7.2765
-0.40359,0.74531,1.1376,-7.4138
-0.40308,0.56879,1.1572,-7.2961
-0.41086,0.72569,1.0983,-7.3746
-0.4205,0.90221,1.0003,-7.3158
-0.43265,0.74531,1.1964,-7.1981
-0.44794,0.64724,1.1572,-7.1981
-0.4675,0.72569,1.1572,-7.2961
-0.48813,0.8826,1.1768,-7.2765
-0.48807,0.90221,1.1572,-7.2765
-0.43576,0.90221,1.1768,-7.2569
-0.29718,0.90221,1.1768,-7.2765
-0.074554,0.80415,1.1572,-7.2765
0.18015,0.76492,1.1768,-7.3158
0.40335,0.80415,1.1376,-7.3158
0.55212,0.90221,1.1964,-7.4138
0.61914,0.72569,1.1964,-7.2569
0.61679,0.82376,1.1768,-7.2961
0.56067,0.8826,1.1572,-7.2765
0.48318,0.92183,1.1964,-7.4334
0.39804,0.74531,1.1768,-7.1981
0.31024,0.76492,1.1572,-7.2765
0.22778,0.90221,1.1768,-7.1981
0.15094,0.8826,1.0003,-7.3158
0.09079,0.80415,1.0983,-7.3158
0.043091,0.90221,1.1572,-7.2765
0.025574,0.66685,1.1964,-7.1785
0.026978,0.80415,1.1572,-7.2765
0.029541,0.72569,1.1572,-7.1981
0.019806,0.90221,1.0787,-7.3158
-0.012054,0.98067,1.1376,-7.2765
-0.040771,0.90221,1.1376,-7.2177
-0.08139,0.90221,1.1768,-7.2765
-0.1351,0.90221,1.1376,-7.2961
-0.19647,0.66685,1.1768,-7.1392
-0.25909,0.90221,1.0787,-7.2765
-0.31464,0.70608,1.1376,-7.2765
-0.36618,0.86299,1.1768,-7.2177
-0.40781,0.90221,1.0395,-7.3158
-0.44324,0.74531,1.0787,-7.1981
-0.46713,0.8826,1.1964,-7.2765
-0.49051,0.90221,1.1572,-7.2765
-0.48923,0.8826,1.1964,-7.4138
-0.49664,0.66685,1.1768,-7.1196
-0.50427,0.5884,1.1768,-7.1981
-0.50665,0.64724,1.1768,-7.1981
-0.50394,0.80415,1.1964,-7.2569
-0.49792,0.80415,1.1572,-7.2765
-0.50815,0.72569,1.1376,-7.2765
-0.52664,0.80415,1.1376,-7.2765
-0.522,0.96105,1.1572,-7.2765
-0.45947,0.92183,1.1572,-7.4138
-0.31097,0.60801,1.1768,-7.1589
-0.078339,0.5884,1.1572,-7.1981
0.19412,0.74531,1.1572,-7.2765
0.43729,0.74531,1.0787,-7.2569
0.61118,0.90221,1.1768,-7.2765
0.69946,0.90221,1.1572,-7.2765
0.72009,0.86299,1.1572,-7.2765
0.68643,0.90221,1.1964,-7.3746
0.62448,0.92183,1.1768,-7.4334
0.53589,0.90221,1.1572,-7.2177
0.44144,0.74531,1.1572,-7.2961
0.34937,0.80415,1.1572,-7.2765
0.26816,0.74531,1.1572,-7.4138
0.20615,0.96105,1.1376,-7.3158
0.1705,0.76492,1.1572,-7.2569
0.15594,0.8826,1.1572,-7.4334
0.16235,0.80415,1.1572,-7.3158
0.16217,0.74531,1.1376,-7.355
0.15097,0.74531,1.1376,-7.4334
0.12024,0.90221,1.1964,-7.3746
0.077545,0.72569,1.1572,-7.1981
0.024872,0.72569,1.0787,-7.2177
-0.031647,0.86299,1.0003,-7.3746
-0.090485,0.74531,1.1572,-7.1981
-0.1499,0.66685,1.1768,-7.1392
-0.2041,0.74531,1.0787,-7.2177
-0.25607,0.82376,1.1572,-7.2961
-0.29871,0.90221,1.1964,-7.4138
-0.3371,0.92183,1.1572,-7.4531
-0.37048,0.66685,1.1964,-7.1981
-0.39548,0.90221,1.1376,-7.2765
-0.41284,0.70608,1.1572,-7.1589
-0.42471,0.90221,1.0787,-7.2961
-0.42499,0.80415,1.1964,-7.2961
-0.42892,0.72569,1.0787,-7.2765
-0.43631,0.8826,1.1572,-7.355
-0.43799,0.74531,1.1768,-7.1981
-0.43958,0.66685,1.1572,-7.1981
-0.44223,0.74531,1.1572,-7.3158
-0.4523,0.90221,1.1572,-7.2765
-0.47269,0.82376,1.1572,-7.3158
-0.48248,0.90221,1.2553,-7.4138
-0.4512,0.8826,1.1572,-7.2765
-0.33484,0.80415,1.2356,-7.2569
-0.11801,0.8826,1.1572,-7.3746
0.17853,0.76492,1.1376,-7.1981
0.46396,0.80415,1.1376,-7.2765
0.68024,0.90221,1.1572,-7.4138
0.80319,0.70608,1.1964,-7.1196
0.82748,0.80415,1.1768,-7.2765
0.78879,0.54917,1.1572,-7.2765
0.71054,0.74531,1.1768,-7.3746
0.63162,0.74531,1.1572,-7.1589
0.54352,0.74531,1.1768,-7.1981
0.466,0.76492,1.1572,-7.2765
0.39096,0.74531,1.0787,-7.1981
0.32288,0.76492,1.1572,-7.4334
0.26932,0.76492,1.1376,-7.355
0.23575,0.92183,1.1964,-7.3746
0.22641,0.90221,1.1768,-7.4334
0.22961,0.72569,1.1572,-7.2765
0.22906,0.82376,1.1572,-7.2765
0.2117,0.8826,1.1572,-7.2569
0.17706,0.74531,1.1572,-7.3746
0.12476,0.92183,1.1376,-7.3746
0.061523,0.72569,1.1572,-7.1589
0.0048523,0.72569,1.1572,-7.2961
-0.057404,0.56879,1.1768,-7.1981
-0.11591,0.90221,1.0787,-7.3746
-0.16953,0.90221,1.1768,-7.3746
-0.22287,0.74531,1.1572,-7.4138
-0.2673,0.90221,1.1376,-7.3746
-0.30099,0.80415,1.1964,-7.2765
-0.328,0.8826,1.1768,-7.4334
-0.35501,0.80415,1.1572,-7.2569
-0.3678,0.82376,1.1572,-7.2765
-0.38971,0.76492,1.1572,-7.3158
-0.40604,0.90221,1.1768,-7.4334
-0.4176,0.90221,1.0003,-7.3746
-0.41968,0.80415,1.1572,-7.2569
-0.41019,0.86299,1.1572,-7.4334
-0.41895,0.90221,1.0787,-7.2569
-0.43814,0.8826,1.1572,-7.2765
-0.46317,0.90221,1.0003,-7.3158
-0.48883,0.90221,1.1572,-7.2765
-0.50821,0.86299,1.2553,-7.2569
-0.52533,0.72569,1.0787,-7.1981
-0.51544,0.90221,0.98067,-7.2961
-0.43954,0.90221,1.1572,-7.2961
-0.27005,0.66685,1.2553,-7.1981
-0.0057068,0.74531,1.0395,-7.2569
0.29498,0.8826,1.1572,-7.2765
0.5585,0.76492,1.0983,-7.4334
0.73608,0.8826,1.1572,-7.4138
0.81622,0.66685,1.2356,-7.1981
0.81943,0.90221,1.1572,-7.4138
0.76892,0.90221,1.1768,-7.3746
0.69992,0.92183,1.2553,-7.4334
0.61789,0.72569,1.1768,-7.2569
0.53699,0.90221,1.0787,-7.2961
0.44141,0.76492,1.1572,-7.2765
0.34921,0.80415,1.1572,-7.2961
0.27933,0.80415,1.1572,-7.2765
0.23331,0.74531,1.1572,-7.1589
0.21188,0.74531,1.1768,-7.2765
0.20969,0.80415,1.1768,-7.2765
0.2085,0.74531,1.1768,-7.1392
0.20352,0.72569,1.0787,-7.2961
0.17441,0.90221,1.0003,-7.2765
0.12115,0.90221,1.1572,-7.2765
0.055481,0.74531,1.1964,-7.2765
-0.0057373,0.76492,1.1572,-7.2765
-0.06131,0.8826,1.1572,-7.2765
-0.10815,0.8826,1.1572,-7.2765
-0.16687,0.90221,1.1768,-7.4138
-0.2247,0.90221,1.1768,-7.4138
-0.27985,0.80415,1.1964,-7.2765
-0.31607,0.90221,1.0983,-7.2961
-0.3447,0.74531,1.1376,-7.2765
-0.36133,0.86299,1.1964,-7.2765
-0.37646,0.8826,1.0199,-7.3158
-0.38638,0.90221,1.1376,-7.2765
-0.38879,0.8826,1.1572,-7.2765
-0.39737,0.90221,1.0003,-7.3746
-0.40622,0.90221,1.0003,-7.3158
-0.41446,0.90221,1.2553,-7.4334
-0.42068,0.90221,1.1964,-7.4334
-0.42142,0.72569,1.1572,-7.1981
-0.42679,0.90221,1.0395,-7.2961
-0.44247,0.74531,1.1572,-7.2765
-0.44449,0.74531,1.1572,-7.4334
-0.39325,0.80415,1.1376,-7.3746
-0.25494,0.90221,1.1964,-7.4138
-0.026001,0.92183,1.1572,-7.2765
0.25223,0.90221,1.0199,-7.2765
0.50616,0.90221,1.1768,-7.2569
0.67984,0.72569,1.1572,-7.2177
0.77539,0.74531,1.1376,-7.1589
0.77914,0.80415,1.1768,-7.2765
0.72458,0.74531,1.1376,-7.4138
0.63504,0.90221,1.1572,-7.2765
0.53705,0.74531,1.1964,-7.1981
0.44022,0.60801,1.1572,-7.1196
0.33151,0.90221,1.1572,-7.2961
